"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Tumor_Epithelial","Normal_Epithelial","APP","CD74",0.0591592698243076,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Tumor_Epithelial","Pre-B_cell_CD34-","APP","CD74",0.161659138157548,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Tumor_Epithelial","iPS_cells","CADM1","CADM1",0.00117072050120245,0,"CADM1_CADM1","CADM1 - CADM1","CADM","Cell-Cell Contact","PMID: 24503895"
"Tumor_Epithelial","Tumor_Epithelial","CADM1","CADM1",0.00149304147228964,0,"CADM1_CADM1","CADM1 - CADM1","CADM","Cell-Cell Contact","PMID: 24503895"
"Tumor_Epithelial","iPS_cells","CD46","JAG1",0.00248788989230625,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"Tumor_Epithelial","Macrophage","CD99","PILRA",0.00350612031831762,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675"
"Tumor_Epithelial","DC-Monocyt","CD99","CD99",0.00346451995135294,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Endothelial_cells","CD99","CD99",0.00492841928896904,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Fibroblasts-Tissue_stem_cells","CD99","CD99",0.0265169653846656,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","iPS_cells","CD99","CD99",0.0134431941283415,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Macrophage","CD99","CD99",0.00570685034137386,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","NK_cell-T_cells","CD99","CD99",0.0094111118954131,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Pre-B_cell_CD34-","CD99","CD99",0.00740721452145489,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Tumor_Epithelial","CD99","CD99",0.0135590939245501,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","iPS_cells","DSC2","DSG2",0.00396217790025681,0,"DSC2_DSG2","DSC2 - DSG2","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"Tumor_Epithelial","Tumor_Epithelial","DSC2","DSG2",0.00328203037695322,0,"DSC2_DSG2","DSC2 - DSG2","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"Tumor_Epithelial","iPS_cells","DSG2","DSC3",0.000463557536460188,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"Tumor_Epithelial","Tumor_Epithelial","F11R","F11R",0.000628269579012434,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Fibroblasts-Tissue_stem_cells","MPZL1","MPZL1",0.00127321085181613,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","iPS_cells","MPZL1","MPZL1",0.000705533709267599,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Normal_Epithelial","MPZL1","MPZL1",0.00133119824182363,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Tumor_Epithelial","MPZL1","MPZL1",0.00087322446875319,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","NK_cell-T_cells","NECTIN1","CD96",0.00147832529181229,0,"NECTIN1_CD96","NECTIN1 - CD96","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Tumor_Epithelial","iPS_cells","NECTIN1","NECTIN4",0.000618328455384762,0,"NECTIN1_NECTIN4","NECTIN1 - NECTIN4","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Tumor_Epithelial","Tumor_Epithelial","NECTIN1","NECTIN4",0.00330218980006627,0,"NECTIN1_NECTIN4","NECTIN1 - NECTIN4","NECTIN","Cell-Cell Contact","PMID: 23027581"
