"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Tumor_Epithelial","B_cell","APP","CD74",0.0874539104517598,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Tumor_Epithelial","CMP","APP","CD74",0.0803446157261394,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Tumor_Epithelial","DC-Monocyt","APP","CD74",0.150839290693216,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Tumor_Epithelial","Endothelial_cells","APP","CD74",0.0762892011001939,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Tumor_Epithelial","Macrophage","APP","CD74",0.130279217320333,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Tumor_Epithelial","NK_cell-T_cells","APP","CD74",0.0645647256623606,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Tumor_Epithelial","Normal_Epithelial","APP","CD74",0.0707425790250114,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Tumor_Epithelial","Pre-B_cell_CD34-","APP","CD74",0.153137006063488,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Tumor_Epithelial","Tumor_Epithelial","APP","CD74",0.0385234619260856,0.01,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Tumor_Epithelial","Macrophage","CD99","PILRA",0.00846875457298336,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675"
"Tumor_Epithelial","Endothelial_cells","CD99","CD99",0.0385688369377214,0.02,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Fibroblasts-Tissue_stem_cells","CD99","CD99",0.0524646672027701,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Tumor_Epithelial","CD99","CD99",0.0348618811969914,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","iPS_cells","DSC2","DSG2",0.00148861212697514,0,"DSC2_DSG2","DSC2 - DSG2","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"Tumor_Epithelial","Normal_Epithelial","DSC2","DSG2",0.00096021297488701,0,"DSC2_DSG2","DSC2 - DSG2","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"Tumor_Epithelial","Tumor_Epithelial","DSC2","DSG2",0.00112083421967686,0,"DSC2_DSG2","DSC2 - DSG2","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"Tumor_Epithelial","Tumor_Epithelial","DSG2","DSC3",0.00183690519909638,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"Tumor_Epithelial","Pre-B_cell_CD34-","ICAM1","SPN",0.0110311527176006,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"Tumor_Epithelial","Tumor_Epithelial","F11R","F11R",0.0025749916870498,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Endothelial_cells","F11R","JAM2",0.00287229726451806,0,"F11R_JAM2","F11R - JAM2","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","DC-Monocyt","HLA-DMA","CD4",0.00136803217623246,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Macrophage","HLA-DMA","CD4",0.00142750790386181,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Pre-B_cell_CD34-","HLA-DMA","CD4",0.0020588190296192,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","DC-Monocyt","HLA-DRA","CD4",0.0031700258310922,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Macrophage","HLA-DRA","CD4",0.00330758445038514,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Pre-B_cell_CD34-","HLA-DRA","CD4",0.00476638512273002,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","DC-Monocyt","HLA-DRB1","CD4",0.00245456341112363,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Macrophage","HLA-DRB1","CD4",0.00256115535618691,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Pre-B_cell_CD34-","HLA-DRB1","CD4",0.00369196507588343,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Fibroblasts-Tissue_stem_cells","MPZL1","MPZL1",0.00120162598869704,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","iPS_cells","MPZL1","MPZL1",0.00208795971475698,0.01,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Normal_Epithelial","MPZL1","MPZL1",0.00124275233738949,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Tumor_Epithelial","MPZL1","MPZL1",0.0015160702239959,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","NK_cell-T_cells","NECTIN2","TIGIT",0.00185390398875855,0,"NECTIN2_TIGIT","NECTIN2 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
