"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"iPS_cells","Tumor_Epithelial","CADM1","CADM1",0.00117072050120245,0,"CADM1_CADM1","CADM1 - CADM1","CADM","Cell-Cell Contact","PMID: 24503895"
"Tumor_Epithelial","Tumor_Epithelial","CADM1","CADM1",0.00149304147228964,0,"CADM1_CADM1","CADM1 - CADM1","CADM","Cell-Cell Contact","PMID: 24503895"
"NK_cell-T_cells","Tumor_Epithelial","CD96","NECTIN1",0.00147832529181229,0,"CD96_NECTIN1","CD96 - NECTIN1","CD96","Cell-Cell Contact","PMID: 17971293"
"DC-Monocyt","Tumor_Epithelial","CD99","CD99",0.00346451995135294,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","Tumor_Epithelial","CD99","CD99",0.00492841928896904,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Fibroblasts-Tissue_stem_cells","Tumor_Epithelial","CD99","CD99",0.0265169653846656,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"iPS_cells","Tumor_Epithelial","CD99","CD99",0.0134431941283415,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Macrophage","Tumor_Epithelial","CD99","CD99",0.00570685034137386,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NK_cell-T_cells","Tumor_Epithelial","CD99","CD99",0.0094111118954131,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Pre-B_cell_CD34-","Tumor_Epithelial","CD99","CD99",0.00740721452145489,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Tumor_Epithelial","Tumor_Epithelial","CD99","CD99",0.0135590939245501,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"iPS_cells","Tumor_Epithelial","DSC2","DSG2",0.000917440952874169,0,"DSC2_DSG2","DSC2 - DSG2","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
