"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.45978260845832e-82,3.51382907130866,0.335,0.078,3.6297494559316e-78,"2","RGS16"
6.13046479594642e-127,3.32801112571288,0.345,0.051,1.52434007151208e-122,"2","LCP1"
1.52305147804298e-107,3.30734823393911,0.498,0.146,3.78706750015388e-103,"2","HLA-DPA1"
4.479476375862e-128,3.24540297799914,0.412,0.077,1.11382180085809e-123,"2","MT-ATP8"
2.07170191678182e-92,3.18864021484626,0.317,0.06,5.151286816078e-88,"2","ETS1"
5.17495945909194e-10,3.15865030817213,0.489,0.366,1.28675366950321e-05,"2","IGKC"
2.2821130385342e-76,3.03466218733297,0.268,0.05,5.67447407031529e-72,"2","KLHDC7B"
1.81096213662903e-103,2.88535665038644,0.629,0.266,4.50295735272809e-99,"2","HLA-DRB1"
1.27591208495813e-66,2.87104284863291,0.428,0.154,3.1725553992484e-62,"2","HLA-DPB1"
3.76593883310747e-64,2.85151946346869,0.327,0.092,9.36400690852173e-60,"2","COL4A1"
2.65092374804008e-75,2.84325042978682,0.4,0.123,6.59152189950165e-71,"2","COL4A2"
2.597527896611e-90,2.83269698695237,0.458,0.14,6.45875311492325e-86,"2","COL6A2"
1.6900469559325e-88,5.01037764343901,0.251,0.037,4.20230175592617e-84,"3","KRTDAP"
6.70710592273956e-146,4.32101232633914,0.339,0.04,1.66772188768919e-141,"3","RHCG"
1.88958862393488e-106,4.15394158949809,0.273,0.035,4.69846211341409e-102,"3","SPRR2A"
1.04461601813234e-108,3.64136252788562,0.303,0.044,2.59743772908606e-104,"3","SBSN"
9.5460055137817e-80,3.32552119729619,0.295,0.061,2.37361427100182e-75,"3","PSORS1C2"
4.32262000323307e-178,3.06601284121107,0.565,0.109,1.0748194638039e-173,"3","TNFAIP6"
8.97513946965447e-138,3.04004135556743,0.413,0.068,2.23166842912958e-133,"3","PI3"
1.03580986738205e-140,2.96072827963142,0.546,0.141,2.57554123524546e-136,"3","C19orf33"
4.88123905736726e-61,2.76877982085438,0.314,0.09,1.21372009161437e-56,"3","PRKAG2-AS1"
4.19484620053309e-69,2.75592134355943,0.29,0.068,1.04304850776255e-64,"3","FRAT2"
9.64533660608462e-96,2.73472172619597,0.565,0.211,2.39831294710294e-91,"3","CSTA"
3.39489068797974e-114,2.73239548924115,0.485,0.122,8.44139569566162e-110,"3","FGFBP2"
5.12131039847096e-81,2.55301530514003,0.334,0.075,1.2734138305798e-76,"3","TMEM176A"
5.23802839231459e-115,2.51358513010305,0.445,0.097,1.30243575974902e-110,"3","SDR16C5"
4.17957595188668e-147,2.49356201605045,0.745,0.306,1.03925156043662e-142,"3","RHOV"
1.02974123382378e-133,2.46089779714805,0.773,0.337,2.56045157790282e-129,"3","ID1"
1.59415750663107e-216,2.41870040303875,0.769,0.179,3.96387264023815e-212,"3","KRT6A"
1.56932949566443e-79,2.40307258378484,0.387,0.105,3.9021377909696e-75,"3","LINC01133"
5.00988923036788e-208,2.39640011805652,0.97,0.581,1.24570895713097e-203,"3","DDIT4"
9.24551805615684e-74,2.37736061996726,0.338,0.084,2.2988980646634e-69,"3","TMEM176B"
1.08723960480739e-13,1.90139518661803,0.492,0.457,2.70342127735358e-09,"4","ISG15"
6.03374363065343e-08,1.65311417571354,0.15,0.322,0.00150029035376198,"4","NOP56"
2.97430962787359e-114,1.63857259276997,0.898,0.955,7.39562088970767e-110,"4","RPL22"
0.000203842540733056,1.63441683210363,0.157,0.28,1,"4","DTYMK"
1.19860859041927e-08,1.59120964923377,0.172,0.371,0.000298034026007752,"4","HES4"
0.000959658755668943,1.56151662605015,0.314,0.301,1,"4","KRT15"
0.00952843844427453,1.5551355784181,0.312,0.535,1,"4","SSU72"
2.98112410016969e-08,1.40806961386183,0.118,0.267,0.000741256507507194,"4","PSMG4"
1.81056746874832e-66,1.40354420084729,0.893,0.958,4.5019760110427e-62,"4","TPT1"
0.0022661148054648,1.39879678128106,0.362,0.387,1,"4","MT1E"
0.0011140847416937,1.39325188304876,0.203,0.341,1,"4","CRABP1"
3.1205480989215e-13,1.37470773539288,0.617,0.828,7.75924284796832e-09,"4","ENO1"
9.53055135760018e-11,1.34991843722228,0.142,0.34,2.36977159506729e-06,"4","CHMP4A"
4.92052106592802e-08,1.34624837039116,0.196,0.405,0.001223487563043,"4","ESD"
0.000227583201623969,1.33565476118406,0.285,0.514,1,"4","PPP1R14B"
4.98343745413302e-06,1.33336829246569,0.242,0.465,0.123913172297018,"4","PRMT1"
4.14283490818746e-09,1.32931788710745,0.139,0.315,0.000103011589992081,"4","GNB1"
1.73762367753815e-07,1.31893101809785,0.168,0.345,0.00432060127419862,"4","CTNNBIP1"
3.5994438655564e-10,1.3128406975819,0.166,0.376,8.95001717170599e-06,"4","MRPS26"
1.0147799136683e-08,1.30529886967339,0.12,0.275,0.000252325025533623,"4","SMARCA5"
1.35790598715132e-283,3.7479824450825,0.733,0.113,3.37643323705176e-279,"5","ASF1B"
3.0491582758464e-268,3.72100837586827,0.449,0.024,7.58173205289207e-264,"5","HMSD"
2.49143585730862e-264,3.52397153317061,0.916,0.26,6.19495525919787e-260,"5","PCLAF"
1.84058340783985e-158,3.46045612297375,0.385,0.043,4.57661064359379e-154,"5","PIMREG"
1.3853221777816e-224,3.35021802401016,0.626,0.098,3.44460359505395e-220,"5","CENPU"
2.8902685683396e-128,3.3169739031775,0.326,0.038,7.18665279517642e-124,"5","PKMYT1"
4.61183380668861e-213,3.2469660388366,0.522,0.061,1.14673247603312e-208,"5","CEP55"
3.92645124077638e-205,3.20520087108479,0.548,0.075,9.76312101019048e-201,"5","SAP30"
3.4233538960392e-222,3.16699758754647,0.945,0.393,8.51216946250148e-218,"5","HIST1H4C"
1.74072925789445e-201,3.15256078381362,0.535,0.071,4.32832329975456e-197,"5","SPC25"
4.06462028737124e-207,3.13037143432174,0.608,0.097,1.01066783445486e-202,"5","MYBL2"
8.31711153860388e-260,3.00357127862971,0.663,0.082,2.06804978407386e-255,"5","SDR16C5"
2.13988343937377e-148,2.94377541650621,0.526,0.103,5.32082017200288e-144,"5","ORC6"
7.28130687062979e-171,2.88458853125473,0.491,0.07,1.8104969533821e-166,"5","PRC1"
1.35746578485854e-90,2.86093699326401,0.337,0.064,3.37533867405077e-86,"5","TRIP13"
1.71016437208546e-103,2.85823547953743,0.258,0.027,4.25232371119049e-99,"5","CLCA2"
3.87048236246813e-230,2.83752263451807,0.683,0.106,9.623954394277e-226,"5","TNFAIP6"
1.71830396891609e-92,2.82920199870129,0.306,0.049,4.27256281870985e-88,"5","PRR11"
3.1291284085265e-162,2.82714752599362,0.471,0.067,7.78057778780115e-158,"5","AURKB"
4.82777276675253e-171,2.82712845049508,0.586,0.109,1.20042569845302e-166,"5","CCNB2"
1.06481631590825e-220,6.11377463689554,0.339,0.013,2.64766576950586e-216,"6","LINC01118"
3.63257567986981e-180,5.57257868512455,0.296,0.013,9.03239942799628e-176,"6","ACTA1"
4.22318889152549e-175,5.07509787293047,0.28,0.012,1.05009591787781e-170,"6","CADM2"
3.81490011012883e-222,4.5337638909569,0.558,0.062,9.48574912383534e-218,"6","TMEM61"
4.45619529397731e-163,4.48375856803764,0.294,0.016,1.10803295984746e-158,"6","ATRNL1"
1.7095500534246e-145,4.21362197048363,0.272,0.016,4.25079620784026e-141,"6","NPPC"
0,4.16062476751528,0.91,0.094,0,"6","PCP4"
3.17248533308264e-186,4.10672291417586,0.376,0.026,7.88838478070998e-182,"6","SMOC2"
6.47447496297851e-230,3.92875228853334,0.476,0.036,1.60987819954461e-225,"6","AC119677.1"
6.13805921409928e-112,3.8822585057092,0.312,0.035,1.52622842358579e-107,"6","FBN2"
8.52620374433057e-133,3.76428580607568,0.286,0.022,2.1200405610278e-128,"6","LINC00842"
1.42492199889474e-224,3.72543091042857,0.59,0.068,3.54306855025177e-220,"6","PRSS21"
9.08701984115744e-198,3.70527307544566,0.582,0.079,2.2594874835038e-193,"6","MBNL1-AS1"
4.15316634624594e-277,3.50203647489203,0.815,0.126,1.03268481199405e-272,"6","HRCT1"
3.65651193355417e-136,3.36718789824178,0.357,0.037,9.09191692278244e-132,"6","PLB1"
1.4865815445039e-118,3.25150995585388,0.317,0.034,3.69638501040895e-114,"6","KANK4"
5.1752426110987e-118,3.17330061385516,0.362,0.047,1.28682407524969e-113,"6","LINC01139"
7.0647546866046e-194,3.14832273493178,0.558,0.07,1.75665125282423e-189,"6","NEXN"
1.11517807604581e-127,3.11724638172085,0.495,0.091,2.77289028608792e-123,"6","CLDN23"
4.41469972917694e-83,3.11495629619432,0.315,0.052,1.09771508765985e-78,"6","ANGPT1"
0,7.4970685614165,0.458,0.006,0,"7","COL17A1"
1.80062880110007e-236,6.42601142389736,0.423,0.018,4.47726351393532e-232,"7","LTBP2"
7.72369709754917e-213,6.28954673461361,0.296,0.006,1.9204972833056e-208,"7","SEMA5A"
1.82720357958876e-278,6.10369510667853,0.454,0.016,4.54334170064746e-274,"7","DKK3"
0,5.85452516928951,0.562,0.023,0,"7","SPARCL1"
8.7288877948029e-256,5.51620551698642,0.458,0.02,2.17043795017774e-251,"7","TSHZ2"
8.03726535539064e-198,5.21734246332931,0.396,0.021,1.99846603061788e-193,"7","SNCG"
4.90655131218483e-120,5.0932145801327,0.265,0.016,1.22001398377476e-115,"7","SERPINF1"
2.11746985489712e-154,4.85854575866388,0.392,0.031,5.26508879420168e-150,"7","MYH11"
1.34900626433638e-142,4.72372682060992,0.458,0.05,3.35430407627242e-138,"7","CCL2"
2.42171130391512e-84,4.65272617288784,0.254,0.024,6.02158515718496e-80,"7","AEBP1"
1.8062976445588e-100,4.62125952492769,0.362,0.046,4.49135909319546e-96,"7","GEM"
3.54151456198e-174,4.59667686509687,0.858,0.235,8.80597595836328e-170,"7","DST"
2.46759493177352e-28,4.36946805209592,0.285,0.092,6.13567479785487e-24,"7","AC007952.4"
8.65620973055389e-94,4.36229508205255,0.319,0.036,2.15236654950223e-89,"7","TNS4"
8.52760297260752e-127,4.18390341301637,0.512,0.078,2.12038847913886e-122,"7","CAV1"
1.06487558315813e-104,4.17636803369861,0.45,0.072,2.6478131375227e-100,"7","MT1M"
1.00762265842613e-164,4.12182839829558,0.604,0.085,2.50545374017658e-160,"7","C2orf40"
2.68466957492666e-174,4.11959939959077,0.438,0.033,6.67543089805515e-170,"7","PLAT"
4.65793723171934e-70,4.06503611252402,0.612,0.209,1.15819609266701e-65,"7","TIMP1"
8.31728713924067e-138,5.16916584842987,0.254,0.009,2.06809344717219e-133,"8","DLX1"
2.02282290006223e-173,4.74735437451467,0.391,0.019,5.02974914100474e-169,"8","AL139393.2"
9.03936913450316e-77,4.5279669794614,0.289,0.029,2.24763913529421e-72,"8","FRZB"
1.35269328060399e-95,4.51376659282046,0.294,0.023,3.36347184222183e-91,"8","BEST4"
3.20425582672194e-311,4.40582433254859,0.711,0.038,7.9673821131441e-307,"8","ALDH1A1"
7.45441402371929e-193,4.40116176941476,0.508,0.033,1.8535400469978e-188,"8","CHST1"
7.33776628140816e-198,3.81727624094939,0.66,0.06,1.82453558587214e-193,"8","RBP4"
3.04760639292709e-108,3.68995438340188,0.538,0.077,7.57787329601321e-104,"8","TF"
2.86440645041517e-125,3.50492236539273,0.36,0.025,7.12234663895731e-121,"8","MAL"
1.50797226872805e-93,3.46638614157807,0.32,0.028,3.74957304619229e-89,"8","LINC00461"
2.36825715347266e-160,3.39017333876213,0.766,0.114,5.88867141210976e-156,"8","HEY1"
8.50301389676399e-137,3.25438248686508,0.721,0.115,2.11427440543037e-132,"8","CA2"
4.3160522774771e-143,3.25403355353605,1,0.323,1.07318639879468e-138,"8","IGFBP5"
2.36325674157197e-145,3.24871843545947,0.558,0.058,5.87623788791871e-141,"8","GPX3"
1.68824699487361e-148,3.13702032625775,0.706,0.1,4.19782615275324e-144,"8","HSD17B1"
1.81169574496113e-77,3.04424380572733,0.355,0.043,4.50478146984584e-73,"8","CNTD2"
2.23015347735e-121,3.03854253084787,0.558,0.072,5.54527662143079e-117,"8","FAM178B"
4.19877432508399e-89,3.00778152053175,0.35,0.036,1.04402523593214e-84,"8","USH1C"
6.09154004741994e-131,2.92158844262766,0.533,0.059,1.51466143279097e-126,"8","PLTP"
4.2022966582306e-114,2.85993058086495,0.797,0.169,1.04490106406904e-109,"8","CXCL14"
0,6.17839715156163,0.723,0.011,0,"9","PIGR"
2.08185815373337e-114,5.79542589239701,0.257,0.012,5.17654029925803e-110,"9","OLFM4"
6.8341883946888e-275,5.57264954768719,0.916,0.096,1.69932094433937e-270,"9","LTF"
7.82682072313458e-233,4.88546690341215,0.66,0.05,1.94613897280741e-228,"9","CCL28"
7.53075102726133e-65,4.62403160690981,0.419,0.071,1.87252124292853e-60,"9","ZG16B"
1.20675767682516e-168,4.54658284046951,0.707,0.089,3.00060296342575e-164,"9","CXCL2"
6.8006146887403e-78,4.30272011610042,0.293,0.029,1.69097284235528e-73,"9","SCGB3A1"
3.89007496368259e-85,3.69063473801221,0.335,0.035,9.67267139719675e-81,"9","FAM3D"
4.24278705260222e-122,3.68461605478881,0.749,0.147,1.05496900062954e-117,"9","SAA2"
7.2808330856884e-17,3.58714102621176,0.419,0.176,1.81037914675642e-12,"9","IGLC2"
4.22806833986318e-61,3.4307237434385,0.325,0.046,1.05130919270698e-56,"9","CD14"
7.74475505195041e-131,3.42091860414213,0.623,0.087,1.92573334366747e-126,"9","CX3CL1"
1.08611155121893e-72,3.28499640504177,0.325,0.038,2.70061637210587e-68,"9","CXCL3"
1.77856611500468e-177,3.28095156806886,0.817,0.115,4.42240464495915e-173,"9","SNORC"
5.3512207451766e-97,3.1739511869932,0.623,0.115,1.33058103828816e-92,"9","SLC12A2"
3.45253559701382e-104,3.16514338163897,0.293,0.019,8.58472976197486e-100,"9","LINC01198"
2.71091562725724e-68,3.00070975773364,0.262,0.025,6.74069170717512e-64,"9","TGFBR2"
4.53363224848656e-91,2.98486329582268,0.508,0.081,1.12728765858618e-86,"9","C3"
4.09443720838409e-56,2.91231636052073,0.288,0.039,1.0180818118647e-51,"9","ARHGAP26"
2.88365374738708e-83,2.89404267969911,0.45,0.066,7.17020504287799e-79,"9","ALDH1A3"
2.95668239051328e-102,4.55722259759637,0.288,0.019,7.35179076401128e-98,"10","PTPRC"
2.69890339562913e-84,3.94333524175783,0.31,0.029,6.71082329323184e-80,"10","CD52"
1.53253885738584e-34,3.65354655847379,0.38,0.107,3.81065786888989e-30,"10","CLIC3"
1.1366049540673e-49,3.63320501328448,0.342,0.063,2.82616821828834e-45,"10","SAMD9"
1.63284484133945e-41,3.58920828321697,0.5,0.154,4.06006869799055e-37,"10","TIMP3"
3.82642053233411e-30,3.32861198475718,0.375,0.115,9.51439465364878e-26,"10","INHBA"
3.34793523671332e-47,3.25689783809149,0.283,0.044,8.32464096608767e-43,"10","RGS1"
1.51779429811977e-07,3.09866127683812,0.321,0.189,0.00377399552227482,"10","LCN2"
3.24091889680294e-09,2.93167258267766,0.293,0.153,8.05854483690052e-05,"10","KLK10"
9.90295445556452e-20,2.9292309517238,0.576,0.324,2.46236962537612e-15,"10","KRT16"
4.57514312830958e-37,2.91493577692723,0.44,0.132,1.13760933885418e-32,"10","IGFBP2"
3.18219976942935e-34,2.8821242190376,0.266,0.052,7.91253972668607e-30,"10","CCL5"
2.03894548927613e-31,2.85033734516131,0.582,0.276,5.06983795908511e-27,"10","PLS3"
2.13203036698914e-10,2.84132934020871,0.261,0.118,5.30129350751849e-06,"10","C15orf48"
1.76411903344342e-60,2.7713412075094,0.25,0.026,4.38648197665706e-56,"10","IGHG4"
3.31047629418204e-114,2.75106120397053,0.277,0.014,8.23149930548365e-110,"10","NFE4"
5.662785331906e-30,2.55711514434869,0.408,0.134,1.40805157277843e-25,"10","SLC20A1"
1.02310504456565e-20,2.54072978580916,0.277,0.086,2.54395069331248e-16,"10","KIAA1551"
3.18261532003964e-22,2.4933440426635,0.25,0.066,7.91357299327857e-18,"10","KLK7"
9.84735605064652e-36,2.45810529825351,0.495,0.174,2.44854508199326e-31,"10","ANXA3"
4.89309629408076e-209,4.57720949513898,0.424,0.016,1.21666839352318e-204,"11","HIST1H1A"
1.12413522306635e-246,4.14857653645075,0.797,0.064,2.79516223215448e-242,"11","CENPA"
8.77900736329331e-209,3.49808112281918,0.68,0.052,2.18290018088288e-204,"11","ASPM"
9.77236862309812e-153,3.46311952076174,0.895,0.162,2.42989945813335e-148,"11","CDK1"
2.74221799392309e-103,3.07517012359559,0.994,0.437,6.81852504188978e-99,"11","UBE2S"
8.65471311916655e-144,3.02572993063834,0.541,0.047,2.15199441708076e-139,"11","BRCA2"
7.89083088985147e-182,2.95194901301539,0.791,0.087,1.96205510076157e-177,"11","CDCA8"
4.28291123487597e-170,2.9087973393662,0.977,0.162,1.06494587855191e-165,"11","CENPF"
3.15287506004462e-197,2.88166710773713,0.61,0.042,7.83962383680095e-193,"11","HMMR"
4.59996607172362e-167,2.86311975225681,0.651,0.06,1.14378156373408e-162,"11","DEPDC1"
5.1747369872599e-103,2.86214471126552,0.302,0.019,1.28669835188217e-98,"11","KNL1"
8.32302319971341e-126,2.8598386402857,0.355,0.021,2.06951971860874e-121,"11","MTFR2"
1.09717749805862e-156,2.75382046439878,0.884,0.134,2.72813184892276e-152,"11","CDC20"
8.25640692363394e-96,2.64179535378036,0.32,0.023,2.05295558156158e-91,"11","NCAPH"
2.05326463373698e-123,2.63379025131719,0.372,0.024,5.10544251178699e-119,"11","BUB1"
1.50932529210151e-60,2.62252353333581,0.349,0.047,3.7529373388104e-56,"11","LINC02562"
2.3418094922798e-102,2.62179334045593,0.453,0.047,5.82290930255373e-98,"11","CDCA2"
1.71967008864622e-149,2.61832963701556,0.744,0.095,4.27595967541884e-145,"11","ECT2"
2.2673678652257e-180,2.60030360987596,0.75,0.074,5.63781019688369e-176,"11","NUF2"
4.11424433694159e-135,2.597893217558,0.529,0.048,1.02300685438053e-130,"11","PLK1"
0,8.76757555839759,0.639,0.003,0,"12","ANKRD30A"
0,8.7494404452706,0.595,0.007,0,"12","TFF3"
0,7.31548204928831,0.677,0.013,0,"12","AGR3"
3.19661739016001e-199,6.66182729346611,0.266,0.003,7.94838914063287e-195,"12","NEK10"
0,6.61925340821848,0.557,0.007,0,"12","AFF3"
3.27645725823847e-195,6.41130278876733,0.329,0.008,8.14691097260995e-191,"12","SCUBE2"
0,6.34159616182723,0.582,0.011,0,"12","AK5"
3.95334089079135e-263,6.21765277293536,0.411,0.008,9.82998212495268e-259,"12","SLC7A2"
2.68749554084053e-195,6.13451082923295,0.266,0.003,6.68245766229998e-191,"12","PGR"
1.02826616181315e-253,6.11162312046395,0.449,0.012,2.5567838113484e-249,"12","CA12"
6.42395267714233e-267,5.94674257548212,0.304,0.002,1.59731583317144e-262,"12","ERBB4"
2.04544669456527e-316,5.82035005327231,0.665,0.025,5.08600320603653e-312,"12","TCIM"
7.01838670190565e-159,5.74735223677426,0.278,0.007,1.74512185342884e-154,"12","NOVA1"
1.81084328123944e-228,5.57907397247787,0.449,0.015,4.50266181880186e-224,"12","ESR1"
1.64981106241342e-297,5.49077537462447,0.544,0.016,4.10225520669097e-293,"12","FOXA1"
4.10218722429698e-297,5.349317302773,0.525,0.014,1.02000885332145e-292,"12","AR"
5.16294432152138e-66,5.21725888349597,0.266,0.024,1.28376610554629e-61,"12","PI15"
1.12065411552958e-89,5.17227261977377,0.304,0.022,2.78650645826429e-85,"12","PIP"
1.13779042098298e-183,5.0973329148379,0.272,0.004,2.82911588177418e-179,"12","DNALI1"
3.51335614451478e-167,5.03975357392811,0.405,0.019,8.73596005333601e-163,"12","TFAP2B"
1.63843432857683e-317,13.3070444121994,0.303,0,4.07396695800628e-313,"13","UGT2B28"
0,9.92962899716697,0.697,0.008,0,"13","AKR1B15"
0,9.50221927630008,0.636,0.005,0,"13","SPINK8"
0,8.95279387151951,0.697,0.008,0,"13","HPGD"
0,8.85688040693433,0.485,0.001,0,"13","DHRS2"
0,8.53724053608574,0.955,0.026,0,"13","MUCL1"
0,8.41398572863203,0.455,0.002,0,"13","AC093001.1"
2.15184406090313e-165,8.16167161777008,0.333,0.005,5.35056025743564e-161,"13","ALOX15B"
3.50526599430865e-240,8.14908438927216,0.515,0.009,8.71584389484846e-236,"13","HRASLS2"
1.00635293759258e-107,7.87227152792621,0.576,0.036,2.50229657932395e-103,"13","PSCA"
1.19572384744269e-180,7.18281466620282,0.424,0.008,2.97316734666624e-176,"13","TSPAN8"
9.82524835996921e-281,7.14429873665178,0.561,0.008,2.44304800470634e-276,"13","ST8SIA6-AS1"
4.64775457639225e-198,6.91231191223762,0.485,0.01,1.15566417541993e-193,"13","HSD17B11"
3.55877164116958e-210,6.71173683680288,0.652,0.02,8.84888568576815e-206,"13","AKR1C2"
1.69786242622335e-98,6.14917052635606,0.364,0.014,4.22173492280437e-94,"13","LRRC26"
5.344253809355e-60,5.91441152892319,0.424,0.035,1.32884870969612e-55,"13","CRADD"
4.4697947041742e-119,5.89535320440807,0.682,0.046,1.11141445319291e-114,"13","AGR2"
2.07260548311716e-316,5.24675864889516,0.833,0.02,5.15353353377081e-312,"13","PIP"
4.01521995480015e-81,5.10677914999647,0.288,0.01,9.98384441761057e-77,"13","CPVL"
1.64989691770174e-44,5.0130740528419,1,0.838,4.10246868586537e-40,"13","SEC61G"
