"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.98974290504024e-08,1.78519286271846,0.374,0.363,0.000743399573338255,"6","S100A8"
2.57297689368686e-05,1.66568277406005,0.35,0.388,0.639770704615237,"6","RCAN1"
0.000380489422211119,1.59742816603003,0.259,0.256,1,"6","MFAP5"
2.54989751022498e-16,1.46780684251588,0.308,0.247,6.3403201591744e-12,"6","FBXO32"
1.68954680946478e-39,1.30269912414852,0.629,0.718,4.20105814173417e-35,"6","SLC25A37"
0.00122688541802716,1.21139286093382,0.39,0.448,1,"6","B4GALT1"
3.86248834256671e-78,1.19576894154819,0.992,0.986,9.60407726379212e-74,"6","MALAT1"
1.13462118304701e-05,1.16781365313822,0.533,0.702,0.282123557164639,"6","XIST"
5.10309609126434e-103,1.15354069742984,0.849,0.928,1.26888484309288e-98,"6","NEAT1"
0.000103277521522464,1.14917301339784,0.462,0.546,1,"6","SDC4"
2.20504894612772e-38,1.11130794308935,0.68,0.784,5.48285420454658e-34,"6","ARGLU1"
0.00725582572823015,1.01186825958577,0.316,0.337,1,"6","CITED4"
5.21335127744277e-05,0.982122288287309,0.269,0.404,1,"6","GABPB1-AS1"
0.00205674008523441,0.980098209436852,0.234,0.33,1,"6","TRA2A"
0.000474490231907477,0.953427035143618,0.331,0.342,1,"6","MYL9"
4.50099152206957e-06,0.945435914283783,0.18,0.272,0.11191715419626,"6","ADAM17"
1.47396171701896e-07,0.943224092361082,0.207,0.329,0.00366500580936765,"6","UPF2"
3.42735591512668e-05,0.941309314485601,0.188,0.278,0.85221204829625,"6","AKAP17A"
0.000361242592746734,0.922197515727494,0.206,0.289,1,"6","AAK1"
1.14042585023767e-06,0.918585079466525,0.219,0.339,0.0283566887661598,"6","TNRC6B"
2.41984106995593e-06,0.906112386883291,0.201,0.306,0.0601693482044542,"6","HELLS"
1.35892848292676e-05,0.90281986864091,0.192,0.288,0.337897567279739,"6","SUMF2"
1.80136383911833e-13,0.897347736781971,0.139,0.26,4.47909118596772e-09,"6","MT-ND6"
9.36616985615507e-05,0.888230832201615,0.306,0.461,1,"6","RRBP1"
1.564347479594e-10,0.863016893316645,0.219,0.362,3.88975000801048e-06,"6","HNRNPL"
4.21393282345889e-13,0.860772461747153,0.181,0.32,1.04779439655305e-08,"6","MACF1"
6.79366778330104e-20,0.858905245439899,0.122,0.261,1.6892454943178e-15,"6","TTC14"
1.27475022470688e-07,0.843960111851931,0.192,0.3,0.00316966643373366,"6","AKAP13"
4.08834519641421e-17,0.83641972720988,0.211,0.396,1.01656703308839e-12,"6","IAH1"
6.01710744473438e-17,0.834025495610567,0.209,0.388,1.4961537661332e-12,"6","KCNQ1OT1"
6.27987844001189e-07,0.828264013732767,0.218,0.325,0.0156149177410896,"6","VEGFA"
0.000680865462663543,0.827455170427645,0.561,0.621,1,"6","SAA1"
0.00369455885473371,0.818873483965328,0.279,0.387,1,"6","H1F0"
3.82256306099536e-05,0.813621151153583,0.226,0.33,0.950480305116496,"6","REL"
5.870476024959e-12,0.811749046114359,0.178,0.31,1.45969386360605e-07,"6","MUC20-OT1"
0.000391968489425449,0.809348375564089,0.225,0.319,1,"6","GALNT1"
6.155521150496e-10,0.808265556596417,0.154,0.263,1.53057033407083e-05,"6","SRSF6"
5.02618412898911e-07,0.805575004899961,0.218,0.335,0.0124976068367314,"6","NFATC3"
3.17228135751066e-11,0.793300669690356,0.268,0.445,7.88787759545027e-07,"6","ANKRD11"
1.55070480943946e-13,0.786457960382113,0.154,0.283,3.85582750867121e-09,"6","NKTR"
9.85695357414183e-10,0.785519600801904,0.154,0.258,2.45093150621037e-05,"6","USP8"
7.83698872414476e-07,0.784850290375067,0.269,0.415,0.019486672462586,"6","AKAP9"
1.23831124093576e-05,0.779587283978439,0.409,0.626,0.307906090058677,"6","HOOK2"
3.87915751548894e-08,0.778571087367502,0.184,0.293,0.000964552516226324,"6","PXDN"
0.000583414680964882,0.7596186566612,0.194,0.267,1,"6","HEXA"
8.46779588025407e-08,0.758133106949748,0.675,0.851,0.00210551744562517,"6","SOX4"
1.58496490849434e-05,0.757452586116422,0.205,0.298,0.394101524497117,"6","INTS6"
2.2093803360469e-12,0.756539970971991,0.202,0.347,5.49362420558062e-08,"6","IFRD1"
2.60518702498976e-11,0.749443664292077,0.171,0.292,6.47779753763704e-07,"6","PUM1"
2.38619334301466e-09,0.747721427350875,0.207,0.332,5.93326974740596e-05,"6","KNOP1"
1.17684405664362e-17,0.743690674734151,0.242,0.442,2.92622274684435e-13,"6","TAF7"
7.34585051078856e-09,0.741956781342421,0.22,0.349,0.000182654572950758,"6","MARCH6"
3.14366439664166e-08,0.741749950336276,0.264,0.423,0.000781672152224948,"6","CHMP1B"
2.66044835424756e-06,0.7386452160883,0.329,0.501,0.0661520483283657,"6","POLR2J3.1"
1.34016654208241e-08,0.737976900763016,0.261,0.414,0.000333232410688791,"6","DNAJC3"
4.26304682754339e-09,0.736772747444986,0.329,0.524,0.000106000659366866,"6","VMP1"
1.87087335523761e-07,0.731993411798606,0.31,0.467,0.00465192659779831,"6","CHI3L1"
0.000434252041320014,0.730536799664275,0.31,0.451,1,"6","CFDP1"
0,7.68585208552627,0.263,0.001,0,"7","AC011503.1"
0,5.6995878410757,0.303,0.011,0,"7","FRZB"
0,5.43615613045068,0.296,0.006,0,"7","DLX1"
0,4.98079554711131,0.428,0.019,0,"7","AL139393.2"
0,4.92688816206356,0.781,0.039,0,"7","ALDH1A1"
0,4.46467466721877,0.526,0.026,0,"7","CHST1"
0,4.17875112273695,0.252,0.02,0,"7","BEST4"
0,4.1190926176556,0.576,0.043,0,"7","GPX3"
0,3.81032307564257,0.679,0.062,0,"7","RBP4"
0,3.78358111061584,0.632,0.072,0,"7","TF"
0,3.6654141360101,0.723,0.095,0,"7","CA2"
0,3.57028169082251,0.413,0.025,0,"7","CDA"
0,3.44028868259003,0.823,0.126,0,"7","HEY1"
0,3.37922235475869,0.746,0.125,0,"7","CXCL14"
0,3.34878935004603,0.534,0.049,0,"7","PLTP"
0,3.34839659036647,0.3,0.026,0,"7","HOXB7"
0,3.33737814167557,0.998,0.25,0,"7","IGFBP5"
0,3.28694613488318,0.329,0.027,0,"7","LINC00461"
0,3.2762272536941,0.805,0.14,0,"7","CADM1"
0,3.22293223010253,0.699,0.087,0,"7","HSD17B1"
0,3.1988144119253,0.355,0.034,0,"7","CNTD2"
0,3.15993785780189,0.532,0.062,0,"7","GMPR"
0,3.15244674800793,0.324,0.033,0,"7","USH1C"
0,3.10945725930444,0.394,0.039,0,"7","PIK3CD-AS2"
0,3.09593584932415,0.394,0.041,0,"7","EMB"
0,3.07533596285218,0.874,0.148,0,"7","NPW"
0,3.05555581193858,0.921,0.159,0,"7","VCAN"
0,3.00700177879929,0.315,0.028,0,"7","FXYD1"
0,2.91294773189471,0.331,0.037,0,"7","GATD3A"
0,2.88415995641009,0.865,0.111,0,"7","CALML3"
0,2.86063666116464,0.596,0.072,0,"7","GJA1"
0,2.83573974543123,0.317,0.029,0,"7","CYP1B1"
0,2.81939144990429,0.541,0.078,0,"7","RASIP1"
0,2.80061091392681,0.82,0.138,0,"7","BASP1"
0,2.72355450551606,0.509,0.075,0,"7","FAM178B"
0,2.59136100838364,0.615,0.099,0,"7","KIT"
3.22508662494432e-317,2.58304942082765,0.258,0.028,8.01917789292405e-313,"7","ACSL4"
1.87834481488784e-305,2.58100290767566,0.314,0.045,4.67050438221862e-301,"7","NEFH"
2.10848723650535e-301,2.57515216659088,0.268,0.032,5.24275351357055e-297,"7","C2orf88"
5.41862096768656e-312,2.56353046028101,0.335,0.05,1.34734010361526e-307,"7","HOXB2"
0,2.54366054583842,0.671,0.111,0,"7","PPP1R1B"
0,2.51899143227603,0.406,0.063,0,"7","DLGAP1"
0,2.5089510050661,0.344,0.05,0,"7","THBS3"
0,2.48543135268111,0.47,0.077,0,"7","ASPG"
0,2.48319140460493,0.679,0.099,0,"7","TNNT1"
0,2.45968740160297,0.347,0.043,0,"7","ELOVL4"
3.12454287467309e-222,2.45105993794677,0.277,0.047,7.76917585787463e-218,"7","LINC02562"
0,2.4439628664969,0.317,0.038,0,"7","MAL"
0,2.42251520473916,0.701,0.14,0,"7","SH3BGR"
0,2.40769850414052,0.553,0.088,0,"7","MXRA8"
0,2.40593696018357,0.983,0.278,0,"7","S100A1"
0,2.38161363193611,0.556,0.095,0,"7","HSPA2"
0,2.35982347017551,0.872,0.197,0,"7","CRABP1"
0,2.35478545030027,0.398,0.056,0,"7","PLPPR2"
0,2.35234138348379,0.407,0.059,0,"7","FKBP7"
0,2.33071730694856,0.312,0.038,0,"7","MAPRE3"
0,2.21473988843985,0.361,0.042,0,"7","SLC40A1"
4.46404006466816e-220,2.20722155387704,0.262,0.042,1.10998356207974e-215,"7","PYGL"
0,2.20514541459417,0.558,0.103,0,"7","NES"
0,2.19641966083395,0.951,0.418,0,"7","TMEM205"
0,9.17406321776927,0.351,0,0,"8","AC119677.1"
0,8.06385780369491,0.514,0.002,0,"8","PRSS21"
0,7.79848739900476,0.466,0.004,0,"8","COL2A1"
0,7.73790228778227,0.399,0.001,0,"8","XAGE2"
0,7.11426458747927,0.739,0.005,0,"8","PCP4"
0,7.00628636955246,0.292,0.003,0,"8","PLB1"
0,6.79218436057119,0.808,0.017,0,"8","PCSK1N"
0,6.14639497829364,0.359,0.003,0,"8","NEURL1"
0,6.08695906008149,0.447,0.006,0,"8","DLC1"
0,5.92211145693428,0.325,0.007,0,"8","COL11A2"
0,5.63397042017596,0.711,0.044,0,"8","HRCT1"
0,5.05612321273113,0.428,0.011,0,"8","NEXN"
0,5.04455022139658,0.436,0.018,0,"8","LOXL2"
0,4.94424682977029,0.322,0.009,0,"8","EGFL7"
0,4.89792360873614,0.812,0.077,0,"8","SCRG1"
0,4.75135203530612,0.437,0.034,0,"8","PEG3"
0,4.74693675893119,0.549,0.024,0,"8","AC022784.1"
0,4.71010118627802,0.776,0.07,0,"8","ACTG2"
0,4.70873548750498,0.526,0.028,0,"8","SOD3"
0,4.64999708985933,0.586,0.042,0,"8","FBLN2"
0,4.60878799569591,0.55,0.03,0,"8","PICSAR"
0,4.59740152897213,0.935,0.113,0,"8","TAGLN"
0,4.55167101378602,0.28,0.007,0,"8","TNFRSF18"
0,4.5433362104891,0.277,0.008,0,"8","RCN3"
0,4.51948309788263,0.271,0.022,0,"8","ANGPT1"
0,4.37320976081827,0.374,0.016,0,"8","UCHL1"
0,4.33028126114538,0.449,0.036,0,"8","MBNL1-AS1"
0,4.30247007399823,0.265,0.011,0,"8","WDR66"
0,4.27388657088493,0.288,0.014,0,"8","PTCHD1"
0,4.26324303752108,0.302,0.013,0,"8","LINC01139"
0,4.23045346688841,0.589,0.029,0,"8","SPARC"
0,4.17865941485547,0.268,0.012,0,"8","HEPH"
0,4.11313707580516,0.308,0.016,0,"8","MSRB3"
0,4.10417467382653,0.543,0.042,0,"8","PPP1R14A"
0,4.10335013319157,0.502,0.022,0,"8","PRAME"
0,4.07544663689599,0.429,0.043,0,"8","KLK5"
0,4.04606409406747,0.287,0.022,0,"8","KLK6"
0,4.02980840998802,0.796,0.106,0,"8","COTL1"
0,3.97274087638523,0.36,0.029,0,"8","ARC"
0,3.91884015128836,0.306,0.017,0,"8","TDRP"
0,3.91295127082088,0.743,0.109,0,"8","ITM2C"
0,3.90019060169058,0.287,0.016,0,"8","MSLN"
0,3.87584330363238,0.705,0.099,0,"8","CTGF"
0,3.84927374538268,0.618,0.044,0,"8","SERPING1"
0,3.83336392137885,0.481,0.046,0,"8","CPM"
0,3.83306267370263,0.477,0.024,0,"8","THBS1"
0,3.81080088212454,0.712,0.107,0,"8","UBE2L6"
0,3.80974562253891,0.362,0.031,0,"8","ZBTB10"
0,3.76448041426922,0.263,0.014,0,"8","DTNA"
0,3.74712216932732,0.301,0.027,0,"8","GAL"
0,3.74412167330798,0.276,0.011,0,"8","SYT8"
0,3.73759958662785,0.258,0.012,0,"8","WNT6"
0,3.68647780350106,0.734,0.105,0,"8","ACTA2"
0,3.6326754084999,0.875,0.304,0,"8","HSPA1B"
0,3.60971450708559,0.333,0.026,0,"8","PRICKLE1"
0,3.59009721483658,0.444,0.041,0,"8","LAMB2"
0,3.58476155457488,0.338,0.045,0,"8","NEFH"
0,3.57137646186579,0.259,0.025,0,"8","CLEC11A"
0,3.56261076089808,0.916,0.314,0,"8","TRPS1"
6.40330271569197e-280,3.55427070987919,0.339,0.053,1.59218122025681e-275,"8","TMEM61"
0,8.32834175778328,0.355,0.014,0,"9","HTN1"
0,6.64016109127581,0.3,0.006,0,"9","RHEX"
0,6.4832165190701,0.379,0.036,0,"9","IGHA1"
0,6.42712664036254,0.418,0.022,0,"9","HLA-DQA1"
0,6.07786105311312,0.373,0.025,0,"9","FABP7"
1.32356890687894e-48,5.10870029669581,0.487,0.244,3.29105408695449e-44,"9","IGKC"
0,4.8903892819083,0.332,0.023,0,"9","COL4A1"
0,4.81536509485413,0.46,0.035,0,"9","COL6A2"
2.59539172193692e-279,4.64318043552484,0.402,0.051,6.45344151659616e-275,"9","BCL2A1"
0,4.3785622152713,0.422,0.038,0,"9","COL6A1"
2.55170573255855e-193,4.36333611893515,0.339,0.05,6.34481630400683e-189,"9","RGS16"
0,4.32873059579982,0.402,0.039,0,"9","COL4A2"
0,4.28873034881088,0.418,0.046,0,"9","MT-ATP8"
0,4.20707394772863,0.481,0.058,0,"9","IFI16"
7.06893049883398e-189,4.18321309700473,0.434,0.085,1.75768956853507e-184,"9","HLA-DPB1"
3.98296526857656e-183,3.98555721588285,0.307,0.043,9.90364314031563e-179,"9","IFITM1"
3.69953289250192e-225,3.84163986408265,0.492,0.092,9.19888853720603e-221,"9","AC092069.1"
9.10918784709468e-151,3.75746986855141,0.51,0.144,2.26499955818009e-146,"9","HLA-DPA1"
3.85757916293909e-240,3.67964520947892,0.591,0.135,9.59187058864804e-236,"9","MTRNR2L12"
4.22237529326139e-182,3.64666088534681,0.316,0.046,1.04989361666944e-177,"9","MAP1B"
1.84447035409942e-158,3.53365511825467,0.32,0.053,4.58627553546821e-154,"9","ETS1"
7.44398543153554e-122,3.50504403554449,0.438,0.123,1.85094697755131e-117,"9","BIRC3"
2.48385480436698e-171,3.43773119871453,0.354,0.06,6.17610497105849e-167,"9","LCP1"
4.35575266120294e-20,3.26474997724306,0.25,0.127,1.08305789920811e-15,"9","SPP1"
3.48640703999371e-115,3.14827687015187,0.47,0.146,8.66895110494437e-111,"9","CLU"
2.99116562881383e-120,3.12117400314404,0.544,0.203,7.43753333604559e-116,"9","STAT1"
6.49119280119863e-110,3.1145033304687,0.271,0.052,1.61403509001804e-105,"9","SEC24D"
4.67204496784464e-67,3.10524511324332,0.33,0.11,1.16170398125457e-62,"9","RAB32"
1.86710643848233e-96,3.07266718003222,0.485,0.183,4.64256015928631e-92,"9","GLS"
7.34296271730331e-69,3.07078817208165,0.298,0.088,1.82582767965747e-64,"9","CRIP1"
2.13640624823776e-116,3.0398880848004,0.641,0.294,5.31217413624318e-112,"9","HLA-DRB1"
0,3.01334089884287,0.402,0.031,0,"9","LTF"
3.24407216987007e-106,3.00614353543712,0.557,0.22,8.06638545038192e-102,"9","MTRNR2L8"
4.78523223902291e-91,2.96462932894933,0.276,0.062,1.18984799623305e-86,"9","LRRC75A"
3.19380580489992e-206,2.94161537482905,0.716,0.253,7.94139813388366e-202,"9","BST2"
1.26770314282951e-86,2.93115765228237,0.391,0.125,3.15214386464557e-82,"9","CNFN"
2.07191029899323e-88,2.82566209871988,0.282,0.065,5.15180495844666e-84,"9","TNFAIP3"
6.13244685136098e-88,2.78350802273935,0.467,0.177,1.52483290959091e-83,"9","BIRC2"
1.25151971939443e-68,2.77202649287726,0.357,0.123,3.11190378227425e-64,"9","EPHX1"
4.18094069436942e-72,2.67921788773673,0.443,0.188,1.03959090365496e-67,"9","RNF19A"
8.80275601762725e-64,2.59907909072166,0.406,0.163,2.18880528378302e-59,"9","SNHG9"
1.16080890860115e-88,2.5972297034211,0.677,0.365,2.88635135123675e-84,"9","HLA-DRA"
4.70049452805469e-55,2.57871046264715,0.255,0.076,1.1687779644008e-50,"9","IFIH1"
6.05689266512987e-37,2.57850083781081,0.253,0.096,1.50604636118454e-32,"9","CD320"
1.90757531754337e-31,2.54330461673682,0.276,0.122,4.74318602707158e-27,"9","CTGF"
7.51745840924373e-50,2.51463201398149,0.282,0.097,1.86921603345845e-45,"9","NRIP1"
4.17052607241172e-40,2.4934744397505,0.355,0.166,1.03700130790517e-35,"9","LRRC59"
2.45750450946413e-37,2.47720246873173,0.25,0.093,6.11058496278255e-33,"9","FAM129A"
1.14231210593926e-124,2.47003166611514,0.801,0.502,2.84035905141798e-120,"9","CD74"
4.41722276926795e-39,2.44616108085464,0.386,0.193,1.09834244157848e-34,"9","CDC42EP4"
2.23244670048788e-40,2.41933863040435,0.397,0.207,5.55097872076312e-36,"9","CFLAR"
5.02051712250111e-202,2.4070741630091,0.914,0.862,1.2483515825099e-197,"9","MT-ND5"
4.22457675968147e-93,2.39414425051003,0.621,0.306,1.0504410112948e-88,"9","S100A1"
2.61916396281368e-31,2.31440350568713,0.332,0.164,6.51255119353621e-27,"9","C11orf1"
1.16710997621995e-276,2.30813920219632,0.995,0.972,2.9020189558709e-272,"9","MT-ATP6"
1.83415249320856e-269,2.26763444913577,0.995,0.965,4.56062017436308e-265,"9","MT-ND3"
1.53818065619656e-92,2.26459682598456,0.768,0.46,3.82468620163275e-88,"9","MGP"
4.04269286288714e-37,2.25817642781785,0.291,0.121,1.00521558035689e-32,"9","ITGAV"
2.881630246168e-112,2.2416844046697,0.747,0.552,7.16517360709674e-108,"9","MT-ND4L"
4.54858692995135e-41,2.18973014741904,0.497,0.325,1.1310061401324e-36,"9","RDX"
0,4.8915205615907,0.447,0.019,0,"10","HIST1H1A"
0,3.81874579859441,0.766,0.065,0,"10","ASPM"
0,3.65224321150534,0.813,0.102,0,"10","CENPA"
0,3.35001639080922,0.991,0.443,0,"10","UBE2S"
1.21757532123334e-257,3.24820390805797,0.256,0.02,3.02750103624669e-253,"10","ZNF98"
0,3.07847919031692,0.613,0.055,0,"10","HMMR"
0,2.98448892850672,0.375,0.026,0,"10","BUB1"
0,2.92306954078016,0.449,0.047,0,"10","HYLS1"
1.07714509425571e-261,2.92213059716479,0.369,0.042,2.67832127686681e-257,"10","LRRC34"
0,2.89208222332494,0.591,0.063,0,"10","CDCA2"
4.41196160147014e-270,2.88834310357776,0.283,0.023,1.09703425220555e-265,"10","AL359513.1"
0,2.80012510207061,0.773,0.109,0,"10","ECT2"
0,2.78272676479508,0.418,0.038,0,"10","PARPBP"
0,2.70557068323049,0.715,0.09,0,"10","DEPDC1"
0,2.63062680837795,0.459,0.049,0,"10","BRCA2"
0,2.60454222246494,0.964,0.26,0,"10","CENPF"
0,2.58939178112716,0.479,0.056,0,"10","MXD3"
0,2.58827814515164,0.418,0.036,0,"10","NCAPG"
0,2.54859696023488,0.741,0.137,0,"10","CCNB1"
1.69781669154778e-182,2.53794220322764,0.346,0.051,4.22162120353357e-178,"10","LINC02562"
4.91894051426991e-254,2.52657323883048,0.283,0.025,1.22309455887321e-249,"10","KNL1"
0,2.50285345021116,0.519,0.064,0,"10","SGO2"
3.33115500966849e-190,2.46275978228035,0.258,0.028,8.2829169315407e-186,"10","GEN1"
6.92071765840823e-289,2.45726577939826,0.391,0.042,1.72083644576321e-284,"10","MTFR2"
1.69042503944731e-280,2.44016242621185,0.897,0.284,4.20324186058575e-276,"10","CDK1"
0,2.39152962903822,0.58,0.079,0,"10","DLGAP5"
2.08149523316866e-209,2.36480526163116,0.387,0.056,5.17563789727386e-205,"10","HOXB2"
6.95669388230082e-282,2.3612677639331,0.995,0.512,1.7297819338341e-277,"10","TUBA1C"
5.02730741249259e-268,2.36056173875753,0.993,0.495,1.25003998811628e-263,"10","CKS2"
1.85195424349875e-232,2.34383777008762,0.461,0.073,4.60488422645964e-228,"10","EXPH5"
1.32597909577228e-251,2.33878010112243,0.553,0.097,3.29704702163778e-247,"10","PRIM1"
0,2.31611623479176,0.908,0.222,0,"10","CDC20"
0,2.31131336766773,0.593,0.075,0,"10","HJURP"
3.23442051312555e-318,2.29204126299795,0.456,0.051,8.04238660588669e-314,"10","TTK"
9.27266351172612e-243,2.25740024065514,0.533,0.09,2.3056477821907e-238,"10","RASIP1"
1.2358955570564e-158,2.23463061763373,0.281,0.039,3.07305430262075e-154,"10","ZNF85"
4.11144455665783e-174,2.22094996578825,0.353,0.055,1.02231068901297e-169,"10","HIST1H1D"
1.64159781715433e-285,2.22011205835848,0.461,0.058,4.08183297235425e-281,"10","CENPE"
1.35728594303502e-183,2.21485862795634,0.396,0.065,3.37489149735657e-179,"10","GPR160"
1.36749533718191e-187,2.2066250140959,0.252,0.027,3.40027715590281e-183,"10","BUB1B"
1.49865850056113e-224,2.20098288489115,0.341,0.04,3.72641436164524e-220,"10","DEPDC1B"
1.306679472614e-162,2.16134452986102,0.317,0.048,3.24905850865472e-158,"10","HIST2H2AC"
7.49163644276827e-171,2.13591308954465,0.449,0.088,1.86279540149433e-166,"10","ASPG"
1.9550206357115e-224,2.11579206909107,0.342,0.041,4.86115881069664e-220,"10","KIF14"
6.41649700069708e-280,2.10940845952341,0.714,0.145,1.59546197922333e-275,"10","MIS18BP1"
1.35313503671837e-157,2.10015105146296,0.314,0.048,3.36457026880023e-153,"10","ATP11C"
1.69704539345549e-242,2.07784133114489,0.872,0.273,4.21970337082709e-238,"10","SNHG7"
8.95948037320838e-315,2.07516318423475,0.742,0.136,2.22777479479826e-310,"10","NUF2"
4.14910384430531e-286,2.07285472635832,0.881,0.232,1.03167467088652e-281,"10","BCL2L12"
7.35448344944818e-247,2.07267482106334,0.753,0.178,1.82869230970529e-242,"10","ATF5"
6.09231461534039e-296,2.06875107165101,0.786,0.167,1.51485402910439e-291,"10","CDCA8"
4.27842873248979e-285,2.05285128835411,0.849,0.204,1.06383130433359e-280,"10","TOP2A"
2.98408476581861e-242,2.03957321593447,0.629,0.125,7.41992677020797e-238,"10","AURKA"
2.5538030889835e-263,2.02649670527551,0.539,0.084,6.35003138075747e-259,"10","RACGAP1"
1.85168071721857e-233,2.0143349229537,0.505,0.083,4.60420410336397e-229,"10","PSRC1"
1.45551175027337e-262,2.01373274423588,0.793,0.185,3.61912996705475e-258,"10","SIX1"
8.30650401653073e-279,2.0111488641541,0.575,0.091,2.06541222371037e-274,"10","NEK2"
3.7693788542885e-253,1.99196000286236,0.546,0.09,9.37256052118835e-249,"10","KNSTRN"
2.06186798122989e-247,1.98138765777019,0.521,0.084,5.12683473532813e-243,"10","RNF26"
1.5695844773341e-182,1.96306347346577,0.56,0.124,3.90277180289124e-178,"10","HEY2"
9.07029561479284e-56,3.06481109579597,0.462,0.249,2.25532900461824e-51,"11","ISG15"
1.43338930518306e-145,2.67753799927546,0.603,0.241,3.56412250733768e-141,"11","IGKC"
0.000565686162523668,2.35849014356386,0.27,0.268,1,"11","AZGP1"
9.96859387552237e-147,1.89889825937239,0.879,0.95,2.47869086714864e-142,"11","RPL22"
0.00195226182373388,1.73525287408146,0.294,0.295,1,"11","KRT15"
3.8906046845367e-129,1.70390244336445,0.926,0.965,9.6739885481005e-125,"11","TPT1"
3.96309176264275e-15,1.68404979610288,0.441,0.377,9.8542276678112e-11,"11","IFI27"
4.60039998406995e-06,1.67754771333384,0.186,0.344,0.114388945603899,"11","ESD"
6.27605562357553e-08,1.60761373911467,0.142,0.29,0.00156054123080206,"11","NOP56"
1.31899421076464e-05,1.60252315955764,0.197,0.357,0.327967910506628,"11","HDLBP"
0.00135541793230617,1.58545843359894,0.307,0.314,1,"11","S100A1"
0.000142791218662834,1.55463921026585,0.181,0.311,1,"11","GTF2H5"
0.000133849413424169,1.54452114008173,0.229,0.399,1,"11","EIF4G2"
1.08135004685031e-10,1.53206351515507,0.175,0.375,2.68877689149329e-06,"11","MT1G"
0.000451767290396107,1.52779809867897,0.292,0.518,1,"11","SSU72"
2.05995255907022e-05,1.5039489114962,0.225,0.405,0.512207203812809,"11","SEPT2"
5.64452245989082e-05,1.48830673801792,0.251,0.45,1,"11","NDUFC1"
1.18562320798281e-06,1.45932221349182,0.16,0.306,0.0294805210664926,"11","SCOC"
2.18934427081833e-19,1.43416471281676,0.618,0.819,5.44380452938978e-15,"11","NDUFS5"
1.68346835108943e-168,1.4250777160642,0.993,0.989,4.18594405498386e-164,"11","RPS12"
8.03781109643562e-09,1.40983357771343,0.138,0.292,0.000199860172912872,"11","DNAJC15"
8.77829783571631e-06,1.40825172701747,0.168,0.306,0.218272375685086,"11","PSMB8"
2.58330878847989e-06,1.40593967440529,0.458,0.468,0.0642339730255525,"11","MGP"
3.7151808500484e-07,1.39927019897882,0.151,0.296,0.00923779718364535,"11","MAGOHB"
1.4924033036245e-12,1.39406462799775,0.101,0.262,3.71086081446231e-08,"11","SAA2"
6.72555660472903e-08,1.38188713767509,0.142,0.288,0.00167230964976587,"11","DTYMK"
1.32944790823133e-08,1.38038784643297,0.171,0.349,0.00033056722238172,"11","CTNNBIP1"
1.5581666638981e-07,1.3595621053398,0.196,0.381,0.00387438140978264,"11","UQCC2"
3.33219160809462e-07,1.34692511007583,0.231,0.444,0.00828549443352727,"11","ZC3H15"
6.64257312292579e-05,1.33949067666114,0.263,0.468,1,"11","XRCC5"
5.18363453170164e-12,1.32956786971936,0.127,0.305,1.28891072630761e-07,"11","CHMP4A"
4.09801422587357e-12,1.32782742872182,0.156,0.359,1.01897123726346e-07,"11","FAAP20"
7.65243788066013e-05,1.32758212778073,0.251,0.442,1,"11","COX20"
2.09298558560756e-13,1.32386114902445,0.16,0.377,5.2042086586132e-09,"11","HES4"
8.70907875037261e-09,1.31160805523513,0.175,0.356,0.000216551243128015,"11","FIS1"
1.52359964312355e-13,1.30139015411976,0.613,0.856,3.78843051262671e-09,"11","ENO1"
1.20336099239115e-05,1.30047989784283,0.246,0.448,0.299215710758059,"11","PRMT1"
5.14666475555544e-12,1.29655543609002,0.147,0.343,1.27971819146886e-07,"11","ATXN10"
2.22154184297341e-09,1.29098307266551,0.231,0.47,5.52386379255338e-05,"11","GTF3C6"
0.00554215172745776,1.2864518570499,0.354,0.619,1,"11","SELENOW"
6.60876201528124e-05,1.28488262750349,0.279,0.506,1,"11","GTF3A"
2.49958165713642e-09,1.27225374412658,0.192,0.395,6.2152097904697e-05,"11","NDUFA10"
1.27645272606965e-09,1.26676249569462,0.155,0.329,3.17389970337218e-05,"11","ARHGDIA"
1.22981261167187e-06,1.23879416732639,0.225,0.421,0.030579290589221,"11","RBM3"
3.80884774546934e-08,1.23680618596277,0.142,0.291,0.000947069991910951,"11","SRM"
8.19807034586153e-09,1.23456402301744,0.145,0.303,0.000203845019149847,"11","TMEM141"
4.05874522854084e-06,1.23272085532702,0.212,0.388,0.100920700107668,"11","TCEAL9"
1.15582751387388e-08,1.21291191888138,0.171,0.348,0.000287396511324741,"11","SH3BGRL"
1.93069870143258e-58,1.20902592507788,0.868,0.97,4.80068232111212e-54,"11","ACTG1"
1.49694828195019e-92,1.20554563091675,0.89,0.935,3.72216190306915e-88,"11","RPS11"
0.000302969249786114,1.20075070952533,0.348,0.633,1,"11","NAA10"
1.10538263779931e-89,1.19942998585816,0.939,0.984,2.74853392888797e-85,"11","RPL34"
2.74201849403264e-11,1.1782906714874,0.121,0.288,6.81802898541216e-07,"11","C19orf70"
1.67045415505468e-10,1.16822608706736,0.134,0.302,4.15358425654346e-06,"11","DNAJA2"
1.48197838672648e-11,1.16712386529238,0.199,0.433,3.68493925859539e-07,"11","FKBP4"
3.58658202314907e-13,1.16474626125539,0.169,0.393,8.91803620056016e-09,"11","UBE2E3"
