"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.72888385625855e-188,2.91886271850637,0.553,0.099,1.67313697085869e-183,"1","ROCR"
9.37011387984223e-277,2.9155271722761,0.767,0.152,2.32987881622277e-272,"1","TNNT1"
2.73889182899127e-251,2.89903446167395,0.776,0.194,6.81025453278679e-247,"1","ITM2C"
8.09287747664156e-77,2.89532954995739,0.258,0.047,2.01229398456692e-72,"1","KLK7"
3.29721118509712e-176,2.85073649170379,0.464,0.067,8.19851561174399e-172,"1","LOXL2"
9.81145988822589e-251,2.84641534680395,0.622,0.091,2.43961950120737e-246,"1","AC100810.1"
6.09181534633158e-134,2.8407730326594,0.437,0.084,1.51472988586535e-129,"1","NRBP2"
2.47865041440942e-252,2.82859200397533,0.769,0.16,6.16316425542901e-248,"1","KRT81"
2.07276444165339e-153,2.82271511782718,0.307,0.027,5.15392878417116e-149,"1","WNT6"
1.73157435250127e-280,2.79742547605468,0.678,0.094,4.30555962749441e-276,"1","SPARC"
4.97188754894543e-103,2.77563223207089,0.268,0.036,1.23625983904528e-98,"1","COL12A1"
7.61920839263703e-97,2.7420943516611,0.27,0.04,1.8945161668292e-92,"1","PTCHD1"
5.92465120955244e-157,2.73917106798649,0.383,0.049,1.47316452325521e-152,"1","GAL"
1.36041448141139e-130,2.71823918270149,0.322,0.041,3.38267060802941e-126,"1","EGFL7"
1.39843412791474e-217,2.70055573476805,0.519,0.064,3.47720645906e-213,"1","AC022784.1"
1.09094522987736e-192,2.66917333728007,0.59,0.112,2.71263531409005e-188,"1","FAM118A"
5.15716197177626e-264,2.65234427842758,0.862,0.227,1.28232832428217e-259,"1","COTL1"
1.64966254548057e-82,2.64965563832988,0.255,0.042,4.10188591933744e-78,"1","KLF8"
2.80741694198928e-212,2.62826265786124,0.804,0.23,6.98064222625635e-208,"1","DSG3"
1.35127277271726e-131,2.6212125178485,0.352,0.05,3.35993974936146e-127,"1","CELF4"
1.30751498066261e-133,2.55583333491607,0.413,0.072,3.25113599941759e-129,"1","ARSA"
2.68757291083999e-158,2.55005459324254,0.413,0.057,6.68265004280364e-154,"1","DLC1"
5.67892193656411e-59,2.5312078275463,0.31,0.088,1.41206393952667e-54,"1","RHPN1"
1.25592180213092e-123,2.51535824200372,0.325,0.044,3.12284956099853e-119,"1","TNFRSF18"
8.99035334537612e-120,2.51078861336656,0.324,0.046,2.23545135932777e-115,"1","AC027031.2"
3.41402888116882e-132,2.50515952934703,0.44,0.083,8.48898281302626e-128,"1","FSTL1"
3.23113931938235e-122,2.48385125403119,0.322,0.044,8.03422791764422e-118,"1","TDRP"
4.62178254977901e-100,2.48184493310517,0.344,0.065,1.14920623100255e-95,"1","LPCAT1"
