"status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value","gene_id"
"OK",0,151.514037413846,0.529508743096021,"RPL28",0,"RPL28"
"OK",0,149.955344780082,0.524703812361822,"AP2M1",0,"AP2M1"
"OK",0,149.719426236643,0.523926688070064,"VCAN",0,"VCAN"
"OK",0,149.740996676935,0.523869423185503,"SEC61B",0,"SEC61B"
"OK",0,149.344720248755,0.522341856170069,"MKI67",0,"MKI67"
"OK",0,149.192258820872,0.521925650333954,"CDKN3",0,"CDKN3"
"OK",0,149.083755419514,0.521605446709386,"TUBA1B",0,"TUBA1B"
"OK",0,149.444101586888,0.520045543673238,"AFF3",0,"AFF3"
"OK",0,148.171293745739,0.518482549981031,"RAD23A",0,"RAD23A"
"OK",0,147.621472255289,0.516248656917821,"AURKB",0,"AURKB"
"OK",0,147.47494205377,0.51601948119082,"EPCAM",0,"EPCAM"
"OK",0,147.343428190988,0.514274130835997,"AGR2",0,"AGR2"
"OK",0,146.817368017819,0.513612547945294,"CD63",0,"CD63"
"OK",0,146.771522962106,0.513580910218983,"CYC1",0,"CYC1"
"OK",0,148.878376999524,0.512350082931699,"CSN3",0,"CSN3"
"OK",0,146.392144535468,0.511657560307901,"RPS16",0,"RPS16"
"OK",0,145.485221611022,0.508989654689734,"SPINT2",0,"SPINT2"
"OK",0,145.021443554286,0.50738425181593,"OST4",0,"OST4"
"OK",0,148.984074486955,0.507264408079262,"CSN2",0,"CSN2"
"OK",0,144.809221558552,0.50662990466063,"ALDH1A1",0,"ALDH1A1"
"OK",0,144.878403333333,0.505787823374039,"RPL41",0,"RPL41"
"OK",0,144.353320699596,0.505060291417124,"NEAT1",0,"NEAT1"
"OK",0,144.326524342618,0.504904657095019,"NUSAP1",0,"NUSAP1"
"OK",0,143.932258436177,0.503491805001281,"HMGN1",0,"HMGN1"
"OK",0,143.355232672868,0.501574477779934,"BRK1",0,"BRK1"
"OK",0,143.44065321157,0.501508169047187,"RPL24",0,"RPL24"
"OK",0,143.089155797001,0.499698094503558,"EEF1A1",0,"EEF1A1"
