"Gene","Pseudotime_Bin","Z_Score","Cluster"
"DBI","Bin_3",-1.68596545392476,2
"DBI","Bin_4",-1.17584102859371,2
"DBI","Bin_5",-0.467435352023764,2
"DBI","Bin_6",-1.06424748834036,2
"DBI","Bin_7",-1.62326115624924,2
"DBI","Bin_8",-0.70201978198897,2
"DBI","Bin_9",0.994448855844,2
"DBI","Bin_10",0.91549866865567,2
"DBI","Bin_11",0.567808231953222,2
"DBI","Bin_12",0.939995495859812,2
"DBI","Bin_13",0.533978726326086,2
"DBI","Bin_14",0.398420249889369,2
"DBI","Bin_15",0.489909166762078,2
"DBI","Bin_16",0.358705211196636,2
"DBI","Bin_17",0.616396069523375,2
"DBI","Bin_18",1.01635159248802,2
"DBI","Bin_19",1.04760423812946,2
"DBI","Bin_20",1.11948105525821,2
"VIM","Bin_1",-1.78135967362473,2
"VIM","Bin_2",-0.85184726605703,2
"VIM","Bin_3",-0.444892031662052,2
"VIM","Bin_4",-0.961478150887339,2
"VIM","Bin_5",-1.36266328321687,2
"VIM","Bin_6",-2.23159066860942,2
"VIM","Bin_7",-0.504012071214492,2
"VIM","Bin_8",0.0320955377843761,2
"VIM","Bin_9",0.201964354515251,2
"VIM","Bin_10",0.333635145728043,2
"VIM","Bin_11",0.469013602876406,2
"VIM","Bin_12",0.422237206333936,2
"VIM","Bin_13",0.170087639214774,2
"VIM","Bin_14",0.714921402662037,2
"VIM","Bin_15",0.881470432923351,2
"VIM","Bin_16",0.925489218559982,2
"VIM","Bin_17",1.31643909363552,2
"VIM","Bin_18",1.07149284519041,2
"VIM","Bin_19",0.840799239768393,2
"VIM","Bin_20",0.758197426079455,2
"C19orf53","Bin_1",-0.718627090978521,2
"C19orf53","Bin_2",-1.14227121088628,2
"C19orf53","Bin_3",-0.995625489263935,2
"C19orf53","Bin_4",-0.590917386184955,2
"C19orf53","Bin_5",-1.76010085820432,2
"C19orf53","Bin_6",-1.91868131496454,2
"C19orf53","Bin_7",-1.37218904998419,2
"C19orf53","Bin_8",-0.469590501658234,2
"C19orf53","Bin_9",0.472532262337475,2
"C19orf53","Bin_10",0.63700265427106,2
"C19orf53","Bin_11",0.735615778016305,2
"C19orf53","Bin_12",0.573308453556005,2
"C19orf53","Bin_13",0.78473011152321,2
"C19orf53","Bin_14",0.729714353012386,2
"C19orf53","Bin_15",0.814520212062165,2
"C19orf53","Bin_16",0.647014333093425,2
"C19orf53","Bin_17",0.734618337582196,2
"C19orf53","Bin_18",0.940808814643653,2
"C19orf53","Bin_19",0.940374140034525,2
"C19orf53","Bin_20",0.957763451992554,2
"MT-ND4","Bin_1",0.987849291156606,1
"MT-ND4","Bin_2",1.26701038731226,1
"MT-ND4","Bin_3",1.25603697372796,1
"MT-ND4","Bin_4",0.988031549225606,1
"MT-ND4","Bin_5",-0.901993355000002,1
"MT-ND4","Bin_6",0.730642517755029,1
"MT-ND4","Bin_7",1.22539923744987,1
"MT-ND4","Bin_8",-3.10779325019988,1
"MT-ND4","Bin_9",-0.472630285617703,1
"MT-ND4","Bin_10",0.118456076611841,1
"MT-ND4","Bin_11",-0.0499964655476633,1
"MT-ND4","Bin_12",-0.167370852372132,1
"MT-ND4","Bin_13",0.0186327315542678,1
"MT-ND4","Bin_14",-0.133943324686659,1
"MT-ND4","Bin_15",-0.483883957856015,1
"MT-ND4","Bin_16",-0.517262642259099,1
"MT-ND4","Bin_17",-0.741851878456917,1
"MT-ND4","Bin_18",-0.113075555170097,1
"MT-ND4","Bin_19",0.0191456417740654,1
"MT-ND4","Bin_20",0.0785971605986512,1
"CA2","Bin_1",1.00891854513467,2
"CA2","Bin_2",-0.646003218356815,2
"CA2","Bin_3",-0.795840122421857,2
"CA2","Bin_4",-0.810172064177108,2
"CA2","Bin_5",-0.712452804613106,2
"CA2","Bin_6",-0.859502859955899,2
"CA2","Bin_7",-0.694642009798615,2
"CA2","Bin_8",-0.211714967538225,2
"CA2","Bin_9",-0.340460333126862,2
"CA2","Bin_10",-0.200479926915241,2
"CA2","Bin_11",-0.365895380203278,2
"CA2","Bin_12",-0.492280593372889,2
"CA2","Bin_13",-0.358866835065644,2
"CA2","Bin_14",-0.545712946224491,2
"CA2","Bin_15",-0.318053092798675,2
"CA2","Bin_16",-0.269733743513475,2
"CA2","Bin_17",0.654949269179175,2
"CA2","Bin_18",1.2771946820077,2
"CA2","Bin_19",1.91988443706509,2
"CA2","Bin_20",2.76086396469554,2
"RPL34","Bin_1",1.12998740760307,1
"RPL34","Bin_2",1.33120810040159,1
"RPL34","Bin_3",1.43663402214969,1
"RPL34","Bin_4",0.646710772776825,1
"RPL34","Bin_5",1.1489186200582,1
"RPL34","Bin_6",-2.76374319594998,1
"RPL34","Bin_7",-1.72720636865423,1
"RPL34","Bin_8",-1.00464918119949,1
"RPL34","Bin_9",-0.00258500408989122,1
"RPL34","Bin_10",-0.168596366360685,1
"RPL34","Bin_11",-0.146862747615861,1
"RPL34","Bin_12",0.142134769994625,1
"RPL34","Bin_13",0.0968002419293558,1
"RPL34","Bin_14",0.345761083465579,1
"RPL34","Bin_15",0.274646853509147,1
"RPL34","Bin_16",0.00341830626949346,1
"RPL34","Bin_17",-0.072370199206326,1
"RPL34","Bin_18",0.00695872769524245,1
"RPL34","Bin_19",-0.271948017127926,1
"RPL34","Bin_20",-0.405217825648435,1
"RAB10","Bin_1",-0.746120784264627,2
"RAB10","Bin_2",-1.21372033662791,2
"RAB10","Bin_3",-1.35895939565951,2
"RAB10","Bin_4",-1.36790278044759,2
"RAB10","Bin_5",-1.67008227989938,2
"RAB10","Bin_6",-1.43485044022258,2
"RAB10","Bin_7",-0.78989451695825,2
"RAB10","Bin_8",-0.305560439371791,2
"RAB10","Bin_9",0.562763356868948,2
"RAB10","Bin_10",1.10751947773845,2
"RAB10","Bin_11",0.999088488347159,2
"RAB10","Bin_12",0.681912365762278,2
"RAB10","Bin_13",0.242851128755871,2
"RAB10","Bin_14",0.249169630119846,2
"RAB10","Bin_15",0.502649343214606,2
"RAB10","Bin_16",0.67234113198052,2
"RAB10","Bin_17",0.707591807704765,2
"RAB10","Bin_18",0.949716513645083,2
"RAB10","Bin_19",1.16385973409379,2
"RAB10","Bin_20",1.04762799522032,2
"LMO4","Bin_1",-1.67398091653098,2
"LMO4","Bin_2",-1.04076212102744,2
"LMO4","Bin_3",-1.31630628919545,2
"LMO4","Bin_4",-0.498577449420696,2
"LMO4","Bin_5",-1.43743903505136,2
"LMO4","Bin_6",-0.865009392520497,2
"LMO4","Bin_7",-1.10136694503995,2
"LMO4","Bin_8",-1.12140597974036,2
"LMO4","Bin_9",0.242483769983477,2
"LMO4","Bin_10",0.305157469660753,2
"LMO4","Bin_11",0.665019232377779,2
"LMO4","Bin_12",0.452536008434481,2
"LMO4","Bin_13",0.840955679548397,2
"LMO4","Bin_14",1.0098490835666,2
"LMO4","Bin_15",0.953588730129886,2
"LMO4","Bin_16",0.678820133198607,2
"LMO4","Bin_17",0.893221832750857,2
"LMO4","Bin_18",1.19715627453754,2
"LMO4","Bin_19",1.09799533828717,2
"LMO4","Bin_20",0.718064576051176,2
"SH3BGR","Bin_1",-1.16714767511605,2
"SH3BGR","Bin_2",-1.053277422182,2
"SH3BGR","Bin_3",-1.03840725791794,2
"SH3BGR","Bin_4",-1.14955336426456,2
"SH3BGR","Bin_5",-1.23478993544974,2
"SH3BGR","Bin_6",-1.31941292503741,2
"SH3BGR","Bin_7",-0.653669921738233,2
"SH3BGR","Bin_8",-0.450890252272569,2
"SH3BGR","Bin_9",-0.00537706437088201,2
"SH3BGR","Bin_10",0.236952169033389,2
"SH3BGR","Bin_11",0.311619182446194,2
"SH3BGR","Bin_12",0.130878642732874,2
"SH3BGR","Bin_13",-0.0155234494090436,2
"SH3BGR","Bin_14",0.289160705002189,2
"SH3BGR","Bin_15",0.741123967991538,2
"SH3BGR","Bin_16",0.599239264910541,2
"SH3BGR","Bin_17",2.01601216304788,2
"SH3BGR","Bin_18",1.49351103249422,2
"SH3BGR","Bin_19",1.45063629511989,2
"SH3BGR","Bin_20",0.818915844979708,2
"BABAM1","Bin_1",-1.05597588827048,2
"BABAM1","Bin_2",-1.21833418267246,2
"BABAM1","Bin_3",-1.30889050668216,2
"BABAM1","Bin_4",-0.921914611222542,2
"BABAM1","Bin_5",-1.29345047218647,2
"BABAM1","Bin_6",-1.66804627665297,2
"BABAM1","Bin_7",-1.31881763786961,2
"BABAM1","Bin_8",-0.41493568078598,2
"BABAM1","Bin_9",0.320513044783154,2
"BABAM1","Bin_10",0.883446170438086,2
"BABAM1","Bin_11",0.933105503146623,2
"BABAM1","Bin_12",0.60707580584607,2
"BABAM1","Bin_13",0.780359710664242,2
"BABAM1","Bin_14",0.600967240218429,2
"BABAM1","Bin_15",0.726685218906089,2
"BABAM1","Bin_16",0.803451466549671,2
"BABAM1","Bin_17",0.720257766932163,2
"BABAM1","Bin_18",0.840082355644423,2
"BABAM1","Bin_19",0.918124041177304,2
"BABAM1","Bin_20",1.06629693203641,2
"ATP5PF","Bin_1",-0.555723394505557,2
"ATP5PF","Bin_2",-1.19044936901152,2
"ATP5PF","Bin_3",-1.19356477835038,2
"ATP5PF","Bin_4",-0.750653579412741,2
"ATP5PF","Bin_5",-1.22448675982727,2
"ATP5PF","Bin_6",-1.67251505936596,2
"ATP5PF","Bin_7",-1.74168785708885,2
"ATP5PF","Bin_8",-0.573579246370056,2
"ATP5PF","Bin_9",0.828392041305535,2
"ATP5PF","Bin_10",1.03679924367728,2
"ATP5PF","Bin_11",0.701971116724111,2
"ATP5PF","Bin_12",0.638037435782737,2
"ATP5PF","Bin_13",0.486855774246582,2
"ATP5PF","Bin_14",0.261314287812247,2
"ATP5PF","Bin_15",0.528088698205237,2
"ATP5PF","Bin_16",0.383579037951557,2
"ATP5PF","Bin_17",0.711470937283148,2
"ATP5PF","Bin_18",0.94448061804071,2
"ATP5PF","Bin_19",1.18986993190424,2
"ATP5PF","Bin_20",1.19180092099896,2
"CDC123","Bin_1",-0.881953188350539,2
"CDC123","Bin_2",-1.27048372850184,2
"CDC123","Bin_3",-1.3927044613521,2
"CDC123","Bin_4",-1.05280178803158,2
"CDC123","Bin_5",-1.39106208766485,2
"CDC123","Bin_6",-1.63326369825701,2
"CDC123","Bin_7",-0.640421980176659,2
"CDC123","Bin_8",-0.3062812069936,2
"CDC123","Bin_9",0.792099805623035,2
"CDC123","Bin_10",1.3445880947765,2
"CDC123","Bin_11",0.855429193013019,2
"CDC123","Bin_12",0.403061315792486,2
"CDC123","Bin_13",0.547225818163849,2
"CDC123","Bin_14",0.0822881825274353,2
"CDC123","Bin_15",0.0827622761013407,2
"CDC123","Bin_16",0.502509735332519,2
"CDC123","Bin_17",0.458536836614208,2
"CDC123","Bin_18",0.772568763857103,2
"CDC123","Bin_19",1.48737404250827,2
"CDC123","Bin_20",1.24052807501841,2
"CBR1","Bin_1",-1.33852519543082,2
"CBR1","Bin_2",-1.17062808672389,2
"CBR1","Bin_3",-0.966807783440786,2
"CBR1","Bin_4",-1.00076061066113,2
"CBR1","Bin_5",-1.2097135930314,2
"CBR1","Bin_6",-1.68889394258552,2
"CBR1","Bin_7",-1.17116701062682,2
"CBR1","Bin_8",-0.227376659817867,2
"CBR1","Bin_9",0.557673719009244,2
"CBR1","Bin_10",1.05549723422648,2
"CBR1","Bin_11",0.896050107037617,2
"CBR1","Bin_12",0.662825752102501,2
"CBR1","Bin_13",0.241947752941634,2
"CBR1","Bin_14",0.177599209369404,2
"CBR1","Bin_15",0.351172290563372,2
"CBR1","Bin_16",0.452088273776022,2
"CBR1","Bin_17",0.701612899959208,2
"CBR1","Bin_18",1.00035788265549,2
"CBR1","Bin_19",1.36368341424858,2
"CBR1","Bin_20",1.31336434642868,2
"PPP1R16A","Bin_1",-1.19718939775957,2
"PPP1R16A","Bin_2",-0.773070439332106,2
"PPP1R16A","Bin_3",-1.04186266597231,2
"PPP1R16A","Bin_4",-1.23871361369477,2
"PPP1R16A","Bin_5",-1.24941992163093,2
"PPP1R16A","Bin_6",-0.870115552899866,2
"PPP1R16A","Bin_7",-0.169347793394159,2
"PPP1R16A","Bin_8",-1.00577245073189,2
"PPP1R16A","Bin_9",-0.279897119806967,2
"PPP1R16A","Bin_10",-0.206414567583029,2
"PPP1R16A","Bin_11",0.0590205971721822,2
"PPP1R16A","Bin_12",-0.00627014918738096,2
"PPP1R16A","Bin_13",0.170018075775369,2
"PPP1R16A","Bin_14",0.72298488914837,2
"PPP1R16A","Bin_15",0.81836571088539,2
"PPP1R16A","Bin_16",0.740608762793062,2
"PPP1R16A","Bin_17",2.1559674076878,2
"PPP1R16A","Bin_18",1.53787024268374,2
"PPP1R16A","Bin_19",1.36543521611708,2
"PPP1R16A","Bin_20",0.46780276972997,2
"COX4I1","Bin_1",-0.290644268261499,2
"COX4I1","Bin_2",-0.569895749401193,2
"COX4I1","Bin_3",-0.890564276567133,2
"COX4I1","Bin_4",-0.954933387564127,2
"COX4I1","Bin_5",-0.911806697695637,2
"COX4I1","Bin_6",-2.2477884505871,2
"COX4I1","Bin_7",-1.91542394749783,2
"COX4I1","Bin_8",-0.907343697998227,2
"COX4I1","Bin_9",0.658617877876701,2
"COX4I1","Bin_10",0.709666883049039,2
"COX4I1","Bin_11",0.597973473403261,2
"COX4I1","Bin_12",0.663194709448648,2
"COX4I1","Bin_13",0.866829124529036,2
"COX4I1","Bin_14",0.836581355178667,2
"COX4I1","Bin_15",0.670086532627506,2
"COX4I1","Bin_16",0.478769175020892,2
"COX4I1","Bin_17",0.604490946805935,2
"COX4I1","Bin_18",0.763081465650895,2
"COX4I1","Bin_19",0.862493749177973,2
"COX4I1","Bin_20",0.976615182804198,2
"ATP5MG","Bin_1",-0.500985450300282,2
"ATP5MG","Bin_2",-1.01614499800121,2
"ATP5MG","Bin_3",-0.987998584018152,2
"ATP5MG","Bin_4",-0.671173906156023,2
"ATP5MG","Bin_5",-0.965315719398785,2
"ATP5MG","Bin_6",-2.85670187015368,2
"ATP5MG","Bin_7",-0.992895180155978,2
"ATP5MG","Bin_8",-0.292382552393199,2
"ATP5MG","Bin_9",0.877225363130101,2
"ATP5MG","Bin_10",0.837355995825842,2
"ATP5MG","Bin_11",0.630874674442611,2
"ATP5MG","Bin_12",0.676323245486698,2
"ATP5MG","Bin_13",0.706625521690336,2
"ATP5MG","Bin_14",0.570858884312517,2
"ATP5MG","Bin_15",0.516515446857421,2
"ATP5MG","Bin_16",0.332566156201404,2
"ATP5MG","Bin_17",0.514068912860128,2
"ATP5MG","Bin_18",0.705068477046115,2
"ATP5MG","Bin_19",0.950719762059762,2
"ATP5MG","Bin_20",0.965395820664378,2
"PEPD","Bin_1",-0.602673841538389,2
"PEPD","Bin_2",-0.962801318456382,2
"PEPD","Bin_3",-1.08324624155805,2
"PEPD","Bin_4",-0.912172152851278,2
"PEPD","Bin_5",-1.03137832623354,2
"PEPD","Bin_6",-1.34496570079156,2
"PEPD","Bin_7",-0.895360151423108,2
"PEPD","Bin_8",-1.1649074376069,2
"PEPD","Bin_9",0.1182831863711,2
"PEPD","Bin_10",0.381890329154517,2
"PEPD","Bin_11",0.385306415659215,2
"PEPD","Bin_12",0.48635562911099,2
"PEPD","Bin_13",-0.0464767946033428,2
"PEPD","Bin_14",0.166282338414066,2
"PEPD","Bin_15",0.925735583686672,2
"PEPD","Bin_16",1.20944381601104,2
"PEPD","Bin_17",2.55189072760114,2
"PEPD","Bin_18",0.634870408825512,2
"PEPD","Bin_19",0.306886772249424,2
"PEPD","Bin_20",0.877036757978873,2
"GPAA1","Bin_1",-0.678460593375783,2
"GPAA1","Bin_2",-1.15345157809582,2
"GPAA1","Bin_3",-1.28045862720267,2
"GPAA1","Bin_4",-1.00072953962143,2
"GPAA1","Bin_5",-1.33221608253533,2
"GPAA1","Bin_6",-1.25532386092797,2
"GPAA1","Bin_7",-0.848891720207518,2
"GPAA1","Bin_8",-1.35306822543599,2
"GPAA1","Bin_9",-0.0197518077756384,2
"GPAA1","Bin_10",0.698546640991757,2
"GPAA1","Bin_11",0.710447922059466,2
"GPAA1","Bin_12",0.593861060026751,2
"GPAA1","Bin_13",0.266558085107818,2
"GPAA1","Bin_14",0.433197578131924,2
"GPAA1","Bin_15",0.467267832801519,2
"GPAA1","Bin_16",1.07832791224478,2
"GPAA1","Bin_17",1.0912684173853,2
"GPAA1","Bin_18",1.07298204956448,2
"GPAA1","Bin_19",0.947858225926938,2
"GPAA1","Bin_20",1.56203631093743,2
"GJA1","Bin_1",-1.02017693712712,2
"GJA1","Bin_2",-0.595845682280597,2
"GJA1","Bin_3",-0.0532013050948983,2
"GJA1","Bin_4",-1.01913248468857,2
"GJA1","Bin_5",-1.11357378662983,2
"GJA1","Bin_6",-1.19805113187939,2
"GJA1","Bin_7",-0.148643106494102,2
"GJA1","Bin_8",-0.37049156440408,2
"GJA1","Bin_9",-0.854476891950951,2
"GJA1","Bin_10",-0.932773534105336,2
"GJA1","Bin_11",-0.332995288216742,2
"GJA1","Bin_12",-0.642354868507224,2
"GJA1","Bin_13",0.0403431784384347,2
"GJA1","Bin_14",0.652771174577013,2
"GJA1","Bin_15",0.785534152419922,2
"GJA1","Bin_16",0.589425998501375,2
"GJA1","Bin_17",1.90618005663562,2
"GJA1","Bin_18",1.88577484976884,2
"GJA1","Bin_19",1.42313177437183,2
"GJA1","Bin_20",0.998555396665813,2
"TTC3","Bin_1",-0.507123739355276,2
"TTC3","Bin_2",-1.32901681529687,2
"TTC3","Bin_3",-1.51546828116464,2
"TTC3","Bin_4",-1.21215845270199,2
"TTC3","Bin_5",-1.63479995450932,2
"TTC3","Bin_6",-0.941492374707718,2
"TTC3","Bin_7",0.0665179608645742,2
"TTC3","Bin_8",-1.33623075655485,2
"TTC3","Bin_9",0.15378718979732,2
"TTC3","Bin_10",0.510951700280553,2
"TTC3","Bin_11",0.360216979570415,2
"TTC3","Bin_12",0.787399594143169,2
"TTC3","Bin_13",0.153190608449442,2
"TTC3","Bin_14",0.351189104675178,2
"TTC3","Bin_15",0.877334431699368,2
"TTC3","Bin_16",0.91282040205751,2
"TTC3","Bin_17",1.50206993585822,2
"TTC3","Bin_18",1.29719498621878,2
"TTC3","Bin_19",0.815272794740048,2
"TTC3","Bin_20",0.688344685936089,2
"CISD1","Bin_1",-1.0161524998537,2
"CISD1","Bin_2",-1.02874920851242,2
"CISD1","Bin_3",-1.24997714268227,2
"CISD1","Bin_4",-1.21763511035435,2
"CISD1","Bin_5",-1.06271324108464,2
"CISD1","Bin_6",-0.704344067406834,2
"CISD1","Bin_7",-1.32967742565823,2
"CISD1","Bin_8",-1.19986089106279,2
"CISD1","Bin_9",0.848881853074906,2
"CISD1","Bin_10",0.926446484200318,2
"CISD1","Bin_11",0.603989492481979,2
"CISD1","Bin_12",0.338209146932424,2
"CISD1","Bin_13",0.509356953313176,2
"CISD1","Bin_14",0.196460233863258,2
"CISD1","Bin_15",0.286189326180071,2
"CISD1","Bin_16",0.274233546638522,2
"CISD1","Bin_17",0.70145456067233,2
"CISD1","Bin_18",0.969486188040179,2
"CISD1","Bin_19",1.34209052255322,2
"CISD1","Bin_20",1.81231127866483,2
"ISOC2","Bin_1",-1.06160205902446,2
"ISOC2","Bin_2",-1.30983193336822,2
"ISOC2","Bin_3",-1.42137111771775,2
"ISOC2","Bin_4",-1.18174959711144,2
"ISOC2","Bin_5",-1.1386493361304,2
"ISOC2","Bin_6",-1.70231469755529,2
"ISOC2","Bin_7",-1.1745439493555,2
"ISOC2","Bin_8",-0.100925108983224,2
"ISOC2","Bin_9",0.814193692862907,2
"ISOC2","Bin_10",0.831404319474911,2
"ISOC2","Bin_11",0.927987691456717,2
"ISOC2","Bin_12",0.514860074351668,2
"ISOC2","Bin_13",1.03184383150926,2
"ISOC2","Bin_14",0.738302805448271,2
"ISOC2","Bin_15",0.843036774099354,2
"ISOC2","Bin_16",0.728262071670545,2
"ISOC2","Bin_17",0.613186028088066,2
"ISOC2","Bin_18",0.522960635096064,2
"ISOC2","Bin_19",0.682164679272233,2
"ISOC2","Bin_20",0.842785195916291,2
"UTP11","Bin_1",-1.20965485399274,2
"UTP11","Bin_2",-1.3541283981145,2
"UTP11","Bin_3",-1.44373868546868,2
"UTP11","Bin_4",-1.14958020053713,2
"UTP11","Bin_5",-1.29699574014787,2
"UTP11","Bin_6",-0.589971873578206,2
"UTP11","Bin_7",-1.39755591205482,2
"UTP11","Bin_8",-0.194210465895928,2
"UTP11","Bin_9",0.795380712390512,2
"UTP11","Bin_10",1.22751236409818,2
"UTP11","Bin_11",0.766185230587849,2
"UTP11","Bin_12",0.488033443520688,2
"UTP11","Bin_13",0.436891057487524,2
"UTP11","Bin_14",0.0672956951821575,2
"UTP11","Bin_15",0.189964464273396,2
"UTP11","Bin_16",0.396437384332773,2
"UTP11","Bin_17",0.644119669520696,2
"UTP11","Bin_18",0.913813047857311,2
"UTP11","Bin_19",1.36460171987077,2
"UTP11","Bin_20",1.34560134066802,2
"PDIA6","Bin_1",-0.687000945592176,2
"PDIA6","Bin_2",-0.958098636072037,2
"PDIA6","Bin_3",-1.40721740244904,2
"PDIA6","Bin_4",-0.741712272115562,2
"PDIA6","Bin_5",-1.67301659684811,2
"PDIA6","Bin_6",-2.07667145609923,2
"PDIA6","Bin_7",0.146016710249577,2
"PDIA6","Bin_8",-0.585659470254122,2
"PDIA6","Bin_9",0.229339257672951,2
"PDIA6","Bin_10",0.697324344741246,2
"PDIA6","Bin_11",0.675767704105608,2
"PDIA6","Bin_12",0.360431300672569,2
"PDIA6","Bin_13",0.0618678758818908,2
"PDIA6","Bin_14",0.0167049773919469,2
"PDIA6","Bin_15",0.421176570717574,2
"PDIA6","Bin_16",0.746606239719136,2
"PDIA6","Bin_17",1.36119112075842,2
"PDIA6","Bin_18",1.08836852788869,2
"PDIA6","Bin_19",1.15143055429283,2
"PDIA6","Bin_20",1.17315159533782,2
"REXO2","Bin_1",-0.926436004479265,2
"REXO2","Bin_2",-1.15571615675092,2
"REXO2","Bin_3",-1.34008374833983,2
"REXO2","Bin_4",-0.990230493511748,2
"REXO2","Bin_5",-1.71300983587489,2
"REXO2","Bin_6",-0.893407350350623,2
"REXO2","Bin_7",-1.16069145071296,2
"REXO2","Bin_8",-0.962954502663822,2
"REXO2","Bin_9",0.484830837211448,2
"REXO2","Bin_10",0.760194821103643,2
"REXO2","Bin_11",0.804571450866962,2
"REXO2","Bin_12",0.577547866239756,2
"REXO2","Bin_13",0.421798667878366,2
"REXO2","Bin_14",0.24380856966388,2
"REXO2","Bin_15",0.619725143967804,2
"REXO2","Bin_16",0.767451461099933,2
"REXO2","Bin_17",0.998067836600011,2
"REXO2","Bin_18",1.08010258103491,2
"REXO2","Bin_19",1.27228908081312,2
"REXO2","Bin_20",1.11214122620422,2
"CFAP298","Bin_1",-0.699999604099951,2
"CFAP298","Bin_2",-1.03131664743672,2
"CFAP298","Bin_3",-1.09733837471052,2
"CFAP298","Bin_4",-1.10130874614502,2
"CFAP298","Bin_5",-1.31336629721246,2
"CFAP298","Bin_6",-1.02995603861362,2
"CFAP298","Bin_7",-1.14361956273687,2
"CFAP298","Bin_8",-1.54351060803825,2
"CFAP298","Bin_9",0.501154326725343,2
"CFAP298","Bin_10",1.33905123869086,2
"CFAP298","Bin_11",0.687874018117525,2
"CFAP298","Bin_12",0.673021537817236,2
"CFAP298","Bin_13",0.419801183790687,2
"CFAP298","Bin_14",0.270998768440997,2
"CFAP298","Bin_15",0.384800475500991,2
"CFAP298","Bin_16",0.413957493303461,2
"CFAP298","Bin_17",0.624688832800975,2
"CFAP298","Bin_18",1.02667420626221,2
"CFAP298","Bin_19",1.57526613275549,2
"CFAP298","Bin_20",1.04312766478763,2
"THUMPD3-AS1","Bin_1",-1.27384657882649,2
"THUMPD3-AS1","Bin_2",-0.733802587558309,2
"THUMPD3-AS1","Bin_3",-0.955724352913334,2
"THUMPD3-AS1","Bin_4",-1.62688473668588,2
"THUMPD3-AS1","Bin_5",-2.11439865109959,2
"THUMPD3-AS1","Bin_6",-0.329953974721223,2
"THUMPD3-AS1","Bin_7",0.364667582449913,2
"THUMPD3-AS1","Bin_8",-1.49182682345107,2
"THUMPD3-AS1","Bin_9",-0.00212044290460059,2
"THUMPD3-AS1","Bin_10",0.418676292333532,2
"THUMPD3-AS1","Bin_11",0.71149980278576,2
"THUMPD3-AS1","Bin_12",0.834825180383104,2
"THUMPD3-AS1","Bin_13",0.458805469472367,2
"THUMPD3-AS1","Bin_14",0.667345123220609,2
"THUMPD3-AS1","Bin_15",0.890362970309243,2
"THUMPD3-AS1","Bin_16",0.92348437019891,2
"THUMPD3-AS1","Bin_17",0.781396938406729,2
"THUMPD3-AS1","Bin_18",0.807381733972625,2
"THUMPD3-AS1","Bin_19",0.877712438223778,2
"THUMPD3-AS1","Bin_20",0.792400246403933,2
"SCRG1","Bin_1",-0.682979972117754,2
"SCRG1","Bin_2",-0.602101056432333,2
"SCRG1","Bin_3",-0.60851667234924,2
"SCRG1","Bin_4",-0.27423763308996,2
"SCRG1","Bin_5",0.279850623982426,2
"SCRG1","Bin_6",-0.695643262760936,2
"SCRG1","Bin_7",-0.695643262760936,2
"SCRG1","Bin_8",-0.0093413165382521,2
"SCRG1","Bin_9",-0.642346412684075,2
"SCRG1","Bin_10",-0.613228071227283,2
"SCRG1","Bin_11",-0.585400697974977,2
"SCRG1","Bin_12",-0.628542028620533,2
"SCRG1","Bin_13",-0.58081893139185,2
"SCRG1","Bin_14",-0.521224723359948,2
"SCRG1","Bin_15",-0.275104935171678,2
"SCRG1","Bin_16",-0.246667910181783,2
"SCRG1","Bin_17",2.05061557857685,2
"SCRG1","Bin_18",1.85878794156702,2
"SCRG1","Bin_19",1.1371439029053,2
"SCRG1","Bin_20",2.33539883962994,2
"KDELR1","Bin_1",-0.601968332587102,2
"KDELR1","Bin_2",-0.972691507931864,2
"KDELR1","Bin_3",-1.3335395961251,2
"KDELR1","Bin_4",-1.16062456745578,2
"KDELR1","Bin_5",-1.31510754278344,2
"KDELR1","Bin_6",-1.84430056045395,2
"KDELR1","Bin_7",-1.01935579763813,2
"KDELR1","Bin_8",-0.778054462087955,2
"KDELR1","Bin_9",0.256428112937015,2
"KDELR1","Bin_10",0.702127570081852,2
"KDELR1","Bin_11",0.828935883138091,2
"KDELR1","Bin_12",0.503063240465237,2
"KDELR1","Bin_13",0.396320722904665,2
"KDELR1","Bin_14",0.419264732720551,2
"KDELR1","Bin_15",0.842163182628624,2
"KDELR1","Bin_16",1.02405568443616,2
"KDELR1","Bin_17",1.1742397026558,2
"KDELR1","Bin_18",0.76434833833249,2
"KDELR1","Bin_19",1.02605985588996,2
"KDELR1","Bin_20",1.08863534087287,2
"CADM1","Bin_1",-0.828060793564266,2
"CADM1","Bin_2",-0.581976527287198,2
"CADM1","Bin_3",-0.42187113189736,2
"CADM1","Bin_4",-0.591894850093279,2
"CADM1","Bin_5",-0.884440450849585,2
"CADM1","Bin_6",-1.12802105202922,2
"CADM1","Bin_7",-0.785493481505565,2
"CADM1","Bin_8",-0.692480208399066,2
"CADM1","Bin_9",-0.273144178538315,2
"CADM1","Bin_10",-0.0140682707856296,2
"CADM1","Bin_11",-0.0978962946273687,2
"CADM1","Bin_12",-0.0761079429038366,2
"CADM1","Bin_13",-0.250475121712395,2
"CADM1","Bin_14",-0.311954658777873,2
"CADM1","Bin_15",0.0269383784089283,2
"CADM1","Bin_16",0.0429222599886176,2
"CADM1","Bin_17",1.0478834692286,2
"CADM1","Bin_18",1.25017879542041,2
"CADM1","Bin_19",1.59940755819048,2
"CADM1","Bin_20",2.97055450173392,2
"HMGA1","Bin_1",-1.28816616793854,2
"HMGA1","Bin_2",-1.13496075686549,2
