"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,2.85151798950754,0.759,0.215,0,"3","HLA-DMA"
0,3.93395304247548,0.67,0.126,0,"3","ADA2"
0,6.248118470319,0.776,0.235,0,"3","RNASE1"
0,4.56106458566664,0.909,0.372,0,"3","CTSD"
0,4.06563509881995,0.669,0.142,0,"3","RNASE6"
0,4.15448415498301,0.929,0.406,0,"3","CTSS"
0,6.49298826977426,0.546,0.025,0,"3","CLEC5A"
0,3.73077488397176,0.866,0.348,0,"3","SOD2"
0,4.00374987853526,0.624,0.106,0,"3","CCR1"
0,6.99758756362031,0.576,0.06,0,"3","SIGLEC1"
0,6.96966025625199,0.688,0.174,0,"3","SLC11A1"
0,6.41057369623764,0.589,0.077,0,"3","MRC1"
0,3.44539985856654,0.701,0.189,0,"3","ATP6V1B2"
0,3.86694256617051,0.723,0.212,0,"3","SNX10"
0,3.21088651969303,0.687,0.178,0,"3","HLA-DRB5"
0,6.93360367784145,0.538,0.03,0,"3","FCGR1A"
0,3.83544722528635,0.716,0.208,0,"3","TGFBI"
0,6.13795303820424,0.524,0.02,0,"3","FPR1"
0,7.11598342685078,0.721,0.219,0,"3","SPP1"
0,3.33172505281378,0.776,0.284,0,"3","HLA-DQA1"
0,4.60688842409292,0.573,0.083,0,"3","IGSF6"
0,5.2174424453377,0.564,0.074,0,"3","SLC8A1"
0,6.34214770961373,0.664,0.177,0,"3","APOC1"
0,3.31412436233034,0.973,0.486,0,"3","CD74"
0,3.43629964042802,0.749,0.262,0,"3","MAFB"
0,5.12509696996469,0.551,0.066,0,"3","TFEC"
0,4.22453784175381,0.734,0.249,0,"3","GPNMB"
0,5.8163666793628,0.642,0.159,0,"3","CXCL8"
0,4.5704159074623,0.59,0.108,0,"3","LAIR1"
0,6.62450410454957,0.507,0.025,0,"3","LILRB2"
0,4.2033589271287,0.571,0.093,0,"3","CPVL"
0,2.67624717602961,0.677,0.2,0,"3","SERPING1"
0,5.88558484256514,0.569,0.094,0,"3","ADAP2"
0,4.07088677281584,0.927,0.454,0,"3","GLUL"
0,5.50566586120623,0.532,0.059,0,"3","ITGAM"
0,5.27885706805897,0.514,0.041,0,"3","SLAMF8"
0,3.37429493315905,0.867,0.395,0,"3","NAMPT"
0,4.63473658367507,0.563,0.092,0,"3","ITGAX"
0,2.62572874100166,0.742,0.272,0,"3","SLC2A3"
0,4.92983855369259,0.616,0.147,0,"3","ABCA1"
0,4.24978145649551,0.499,0.031,0,"3","MPEG1"
0,4.81883530567174,0.54,0.075,0,"3","THBD"
0,3.63792823377671,0.656,0.192,0,"3","BCL2A1"
0,4.20598016499041,0.728,0.264,0,"3","S100A9"
0,3.8519388312007,0.65,0.187,0,"3","LST1"
0,3.49531734386721,0.655,0.194,0,"3","CXCL16"
0,2.48372055583547,0.712,0.253,0,"3","CD83"
0,2.70895264833288,0.561,0.105,0,"3","HAVCR2"
0,3.87422257654887,0.506,0.052,0,"3","CD93"
0,3.47281914451909,0.621,0.169,0,"3","TMEM176B"
0,3.25279950261167,0.615,0.166,0,"3","CD4"
0,4.44362860412144,0.575,0.128,0,"3","HBEGF"
0,3.2633156059213,0.58,0.134,0,"3","ALDH2"
0,4.50233256406903,0.5,0.055,0,"3","FCGR2B"
0,2.67600184056522,0.657,0.213,0,"3","TIMP2"
0,6.35051943135561,0.505,0.061,0,"3","TREM1"
0,4.27577554643766,0.585,0.143,0,"3","GM2A"
0,6.74674553487292,0.489,0.048,0,"3","TREM2"
0,3.93112566374676,0.891,0.452,0,"3","CTSZ"
0,3.55504908779364,0.732,0.294,0,"3","TNFSF13B"
0,5.52389162652596,0.526,0.091,0,"3","STAB1"
0,7.4078644563011,0.47,0.037,0,"3","CD300E"
0,4.82884092488092,0.547,0.117,0,"3","CCL2"
0,4.89111104099364,0.57,0.142,0,"3","SLC15A3"
0,3.1535227238054,0.577,0.149,0,"3","LY96"
0,2.13445369896582,0.54,0.113,0,"3","CD84"
0,6.23042331204871,0.483,0.06,0,"3","VSIG4"
0,3.28038116077326,0.558,0.137,0,"3","PHACTR1"
0,2.62792704704288,0.637,0.218,0,"3","MAP3K8"
0,4.55556227257761,0.468,0.054,0,"3","CCL3L1"
0,3.68978048286175,0.594,0.18,0,"3","RASSF4"
0,3.53929917596841,0.559,0.149,0,"3","ACSL1"
0,7.69211141567794,0.45,0.042,0,"3","AQP9"
0,5.25953409758687,0.472,0.064,0,"3","MMP19"
0,3.03552159079888,0.712,0.308,0,"3","FN1"
0,2.50511611824978,0.519,0.116,0,"3","PECAM1"
0,3.39952174474934,0.459,0.058,0,"3","LY86"
0,2.39004596567408,0.929,0.529,0,"3","CST3"
0,2.68828963033316,0.798,0.399,0,"3","CTSC"
0,2.3524466917678,0.644,0.245,0,"3","LGALS3BP"
0,4.27475157674742,0.466,0.071,0,"3","NLRP3"
0,3.06370061995488,0.606,0.211,0,"3","ICAM1"
0,5.9643240741232,0.68,0.289,0,"3","HMOX1"
0,3.64679053015873,0.472,0.084,0,"3","OTUD1"
0,2.88160428417185,0.476,0.091,0,"3","LPAR6"
0,3.24029900231864,0.517,0.133,0,"3","LIPA"
0,4.16677431540871,0.568,0.184,0,"3","CXCL2"
0,2.71752887711462,0.561,0.18,0,"3","PMP22"
0,6.62004181124438,0.428,0.049,0,"3","FCN1"
0,5.39127202780116,0.447,0.068,0,"3","PTAFR"
0,3.29562680856187,0.467,0.091,0,"3","AXL"
0,5.49424270618577,0.555,0.183,0,"3","IL1RN"
0,4.86225234322219,0.564,0.194,0,"3","IL4I1"
0,4.18471157367886,0.466,0.097,0,"3","KCNMA1"
0,3.98191020398312,0.445,0.076,0,"3","HLA-DOA"
0,4.27839139310811,0.482,0.115,0,"3","SDC3"
0,2.37642791943526,0.553,0.19,0,"3","NCF1"
0,3.05998491576697,0.567,0.204,0,"3","ACP5"
0,4.5416840829591,0.437,0.075,0,"3","CXCL9"
0,3.92437382436992,0.455,0.093,0,"3","CD36"
0,3.97370765694367,0.534,0.173,0,"3","S100A8"
0,3.47259742078371,0.378,0.019,0,"3","CLEC10A"
0,3.57653496312402,0.728,0.369,0,"3","PLIN2"
0,2.42574823798391,0.595,0.237,0,"3","RGS2"
0,4.0479264631891,0.442,0.085,0,"3","PTGS2"
0,4.87298674189695,0.519,0.162,0,"3","C2"
0,4.47958190332646,0.489,0.132,0,"3","ALOX5"
0,3.81157444816923,0.759,0.403,0,"3","CLEC7A"
0,8.17305995135793,0.365,0.011,0,"3","CCL7"
0,2.44328093572083,0.776,0.424,0,"3","IER3"
0,4.84320086885536,0.777,0.428,0,"3","CTSL"
0,3.46167828614613,0.903,0.554,0,"3","GRN"
0,3.3698717400265,0.809,0.464,0,"3","FCGRT"
