"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","DEG_direction","delta_pct"
1.09466274011749e-07,-0.305999057418323,0.83,0.685,0.00272187890330214,"TALDO1","Higher_in_TotalCell",0.145
1.3999292359093e-22,-0.306084731935483,0.126,0.075,3.48092404508849e-18,"AP006621.3","Higher_in_TotalCell",0.051
4.51252395231557e-19,-0.306156179957825,0.136,0.086,1.12203908074327e-14,"TMUB2","Higher_in_TotalCell",0.05
3.69055953340633e-25,-0.306216893235753,0.161,0.097,9.17657627981484e-21,"LRRC8D","Higher_in_TotalCell",0.064
4.34598886210191e-21,-0.306237749577368,0.212,0.138,1.08063013056164e-16,"CMTM7","Higher_in_TotalCell",0.074
2.55344349526607e-22,-0.306639967112898,0.172,0.108,6.34913725097908e-18,"ELK4","Higher_in_TotalCell",0.064
6.28247030252085e-27,-0.307057535554854,0.143,0.083,1.56213624072181e-22,"AL392172.1","Higher_in_TotalCell",0.06
4.98611010175087e-30,-0.30737579625806,0.185,0.11,1.23979627680035e-25,"LINC01003","Higher_in_TotalCell",0.075
3.74177727160755e-29,-0.307724615349717,0.27,0.169,9.30392918585217e-25,"ABHD14B","Higher_in_TotalCell",0.101
1.81318680198415e-17,-0.307958560536168,0.102,0.063,4.5084889831336e-13,"RABL3","Higher_in_TotalCell",0.039
5.79377174957432e-17,-0.308422403052112,0.397,0.272,1.44062134553165e-12,"ZBTB8OS","Higher_in_TotalCell",0.125
2.78996733432415e-28,-0.308578258469486,0.13,0.073,6.937253776797e-24,"VSIG10","Higher_in_TotalCell",0.057
3.3708765989034e-199,-0.309259556169418,0.997,0.999,8.38168466317332e-195,"RPS2","Higher_in_TotalCell",-0.002
4.12143271832725e-22,-0.309264469591943,0.16,0.1,1.02479424541207e-17,"UXS1","Higher_in_TotalCell",0.06
4.27794407441328e-11,-0.309274884198959,0.115,0.079,1.06371079410286e-06,"RLIM","Higher_in_TotalCell",0.036
8.15249278452377e-23,-0.309418663712556,0.189,0.12,2.02711733087183e-18,"CLPX","Higher_in_TotalCell",0.069
4.99991243852612e-24,-0.309957691628058,0.273,0.178,1.24322822783952e-19,"TMEM30A","Higher_in_TotalCell",0.095
7.92364401597847e-21,-0.309987339080364,0.23,0.152,1.97021408457305e-16,"ESF1","Higher_in_TotalCell",0.078
2.52398281738365e-17,-0.310109391964075,0.364,0.249,6.27588327542443e-13,"C9orf78","Higher_in_TotalCell",0.115
1.2165673685746e-23,-0.31135600705878,0.162,0.1,3.02499476196074e-19,"ARL5A","Higher_in_TotalCell",0.062
4.49178021109137e-17,-0.311945783627035,0.409,0.28,1.11688114948787e-12,"PPCS","Higher_in_TotalCell",0.129
2.99681616378423e-25,-0.311987951501254,0.133,0.078,7.45158339124949e-21,"TEAD3","Higher_in_TotalCell",0.055
2.36914986000342e-25,-0.312032857280481,0.314,0.204,5.89089112689851e-21,"NSFL1C","Higher_in_TotalCell",0.11
2.58934878522766e-09,-0.312069189638049,0.507,0.362,6.43841575446857e-05,"NDFIP1","Higher_in_TotalCell",0.145
1.50253649404381e-28,-0.312823470909774,0.264,0.165,3.73605699243992e-24,"RELA","Higher_in_TotalCell",0.099
4.30224468138695e-11,-0.313008920812601,0.827,0.676,1.06975314002686e-06,"VAPA","Higher_in_TotalCell",0.151
5.91789467881332e-13,-0.314274378189977,0.141,0.098,1.47148451188693e-08,"AQP5","Higher_in_TotalCell",0.043
3.16599918698615e-14,-0.314510440379375,0.162,0.111,7.87225697844106e-10,"IPO7","Higher_in_TotalCell",0.051
1.39844923425118e-17,-0.315289060169448,0.123,0.077,3.47724402096557e-13,"SNX24","Higher_in_TotalCell",0.046
5.53693802179771e-17,-0.315926912096974,0.449,0.306,1.37675963912e-12,"PPP1R7","Higher_in_TotalCell",0.143
1.24312551248107e-21,-0.316437835860627,0.178,0.113,3.09103158678419e-17,"CEP63","Higher_in_TotalCell",0.065
1.29403405947448e-20,-0.316499846546898,0.282,0.187,3.2176156888833e-16,"TRAF7","Higher_in_TotalCell",0.095
7.94531611819531e-24,-0.317334922212436,0.251,0.163,1.97560285278926e-19,"HUWE1","Higher_in_TotalCell",0.088
8.46756171563017e-20,-0.317435320108618,0.1,0.059,2.10545922059144e-15,"CNPY4","Higher_in_TotalCell",0.041
9.03692442763019e-18,-0.317988680721933,0.327,0.225,2.24703125893025e-13,"ILVBL","Higher_in_TotalCell",0.102
1.3249607938309e-19,-0.318522521653676,0.19,0.124,3.29451501386053e-15,"MRPL1","Higher_in_TotalCell",0.066
1.94920129215999e-19,-0.318993795076847,0.398,0.269,4.84668901295581e-15,"THAP7","Higher_in_TotalCell",0.129
1.06424395030009e-18,-0.319191985988896,0.416,0.283,2.64624258242118e-14,"ZNF24","Higher_in_TotalCell",0.133
5.63599685086111e-194,-0.319721034403291,0.959,0.952,1.40139061696661e-189,"NEAT1","Higher_in_TotalCell",0.00700000000000001
4.88294210880465e-26,-0.320250518177111,0.295,0.19,1.21414355535428e-21,"ATF6","Higher_in_TotalCell",0.105
4.19814891372428e-23,-0.320425727085232,0.278,0.183,1.04386972739754e-18,"ZFAND3","Higher_in_TotalCell",0.095
6.96012959017651e-13,-0.320583897886941,0.113,0.075,1.73063622259739e-08,"KBTBD2","Higher_in_TotalCell",0.038
4.08478925574947e-25,-0.32169553439246,0.408,0.267,1.01568284844211e-20,"BAZ1B","Higher_in_TotalCell",0.141
1.46735537209687e-23,-0.322479011021437,0.279,0.182,3.64857913271886e-19,"TMEM203","Higher_in_TotalCell",0.097
3.35271674555671e-23,-0.322730198039386,0.24,0.155,8.33653018782675e-19,"AZI2","Higher_in_TotalCell",0.085
5.49395546538354e-26,-0.323188434852919,0.17,0.103,1.36607202646762e-21,"POLR2D","Higher_in_TotalCell",0.067
7.12510186231549e-21,-0.32352420262281,0.348,0.232,1.77165657806475e-16,"DNAJC2","Higher_in_TotalCell",0.116
8.56739231287937e-22,-0.323675609027942,0.125,0.075,2.13028209859746e-17,"ADO","Higher_in_TotalCell",0.05
3.77756090891815e-21,-0.324122150931933,0.173,0.11,9.39290520002499e-17,"CREBZF","Higher_in_TotalCell",0.063
2.52029013323187e-23,-0.324785628449263,0.226,0.146,6.26670141628103e-19,"THUMPD1","Higher_in_TotalCell",0.08
1.51622234893138e-21,-0.324997395910033,0.163,0.103,3.77008687061788e-17,"EHBP1","Higher_in_TotalCell",0.06
2.07602981082198e-18,-0.325220054816723,0.1,0.06,5.16204812460886e-14,"MNT","Higher_in_TotalCell",0.04
1.74056731398258e-07,-0.325224891571739,0.799,0.655,0.00432792062621769,"LSM2","Higher_in_TotalCell",0.144
8.83268924488397e-16,-0.32593669206795,0.159,0.107,2.1962481807404e-11,"DHX30","Higher_in_TotalCell",0.052
2.88106639310354e-86,-0.326146457450161,0.52,0.286,7.16377158645195e-82,"TRPS1","Higher_in_TotalCell",0.234
5.83003865627568e-23,-0.326303893141234,0.129,0.077,1.44963911188295e-18,"WNT2B","Higher_in_TotalCell",0.052
2.907197546133e-08,-0.326513816517489,0.135,0.1,0.00072287466984597,"KNSTRN","Higher_in_TotalCell",0.035
0,-0.327786579400668,0.967,0.985,0,"MT-ATP6","Higher_in_TotalCell",-0.018
1.30509017120963e-15,-0.328858362679788,0.832,0.701,3.24510671071275e-11,"SNX3","Higher_in_TotalCell",0.131
1.87537251455979e-21,-0.328873828069441,0.17,0.108,4.66311375745293e-17,"GALNT2","Higher_in_TotalCell",0.062
2.10153536561142e-23,-0.329270568675608,0.217,0.139,5.22546768659279e-19,"FAM122A","Higher_in_TotalCell",0.078
6.60498957673949e-24,-0.329296930297222,0.315,0.206,1.64233065825627e-19,"DUSP11","Higher_in_TotalCell",0.109
4.67567631845896e-12,-0.329453410892747,0.126,0.086,1.16260691658482e-07,"KCNN4","Higher_in_TotalCell",0.04
1.95350759301151e-16,-0.329602224362197,0.125,0.081,4.85739663002312e-12,"ATXN2L","Higher_in_TotalCell",0.044
5.19156111728817e-08,-0.32989964415126,0.472,0.344,0.0012908816718137,"OPTN","Higher_in_TotalCell",0.128
2.58183410246308e-22,-0.330071525903323,0.336,0.222,6.41973049577444e-18,"NIPA2","Higher_in_TotalCell",0.114
9.23556905102499e-20,-0.330358867701934,0.117,0.071,2.29642424453736e-15,"SLC5A1","Higher_in_TotalCell",0.046
2.49351950410832e-32,-0.330419676946853,0.271,0.167,6.20013624696534e-28,"KLHL23","Higher_in_TotalCell",0.104
2.06988393799342e-15,-0.330610796311706,0.103,0.065,5.14676641182064e-11,"TMEM115","Higher_in_TotalCell",0.038
1.4734849945967e-16,-0.332086957391224,0.408,0.279,3.6638204390647e-12,"EMC7","Higher_in_TotalCell",0.129
2.39984973440054e-14,-0.332333972754129,0.343,0.242,5.96722636458695e-10,"SLC35E1","Higher_in_TotalCell",0.101
4.31430674658726e-24,-0.332811505369019,0.142,0.085,1.07275237253892e-19,"CHD3","Higher_in_TotalCell",0.057
1.0862000207826e-27,-0.333032175282752,0.242,0.152,2.70083635167594e-23,"SENP2","Higher_in_TotalCell",0.09
1.79373078062369e-06,-0.33328026938354,0.579,0.414,0.044601115860208,"VPS35","Higher_in_TotalCell",0.165
8.60549350784589e-14,-0.334022321557276,0.123,0.081,2.13975596072588e-09,"SHROOM3","Higher_in_TotalCell",0.042
2.80098652911721e-16,-0.334370883795472,0.156,0.103,6.96465300464995e-12,"STEAP3","Higher_in_TotalCell",0.053
1.1267466140963e-11,-0.334689734962542,0.121,0.083,2.80165545595045e-07,"COMMD9","Higher_in_TotalCell",0.038
9.69424804762596e-25,-0.335023982866576,0.207,0.13,2.41047477704219e-20,"STX16","Higher_in_TotalCell",0.077
5.94572366344327e-23,-0.33553141943608,0.346,0.227,1.47840418891517e-18,"C1orf131","Higher_in_TotalCell",0.119
2.85288081738757e-19,-0.335639662441387,0.875,0.742,7.09368815243419e-15,"C12orf57","Higher_in_TotalCell",0.133
6.37805979736209e-20,-0.335906726671427,0.279,0.187,1.58590456861408e-15,"TAF9","Higher_in_TotalCell",0.092
2.52934197811929e-18,-0.336855860652308,0.193,0.129,6.28920882859362e-14,"EGLN1","Higher_in_TotalCell",0.064
8.88013486744918e-12,-0.337071495355258,0.118,0.081,2.20804553479124e-07,"XPNPEP3","Higher_in_TotalCell",0.037
1.11037360563283e-19,-0.33718551965564,0.179,0.116,2.76094397040604e-15,"PDK3","Higher_in_TotalCell",0.063
4.70858976078608e-22,-0.338516540523705,0.224,0.146,1.17079084401946e-17,"CHID1","Higher_in_TotalCell",0.078
7.10137743730623e-93,-0.338579905662365,0.97,0.941,1.76575749978619e-88,"SEC61G","Higher_in_TotalCell",0.029
8.94014140424076e-19,-0.338663652366077,0.136,0.086,2.22296616016446e-14,"SLC25A19","Higher_in_TotalCell",0.05
2.11350342666786e-26,-0.339000115405,0.335,0.217,5.25522627040964e-22,"KMT2C","Higher_in_TotalCell",0.118
1.36677085018558e-21,-0.33923692150006,0.171,0.109,3.39847571898645e-17,"BAG2","Higher_in_TotalCell",0.062
2.01627774591329e-26,-0.340466578443443,0.18,0.109,5.01347461521339e-22,"OVOL2","Higher_in_TotalCell",0.071
1.00924123047958e-19,-0.34061592327327,0.401,0.27,2.50947831958747e-15,"PPP2R2A","Higher_in_TotalCell",0.131
6.75565666173836e-17,-0.341189215108365,0.337,0.232,1.67979402894124e-12,"NQO2","Higher_in_TotalCell",0.105
1.1961086158677e-13,-0.341555129064695,0.127,0.085,2.97412407335505e-09,"KLHDC4","Higher_in_TotalCell",0.042
8.07765122374669e-14,-0.341984538126263,0.166,0.114,2.00850797678461e-09,"PPP1R13L","Higher_in_TotalCell",0.052
9.9920943921366e-21,-0.34305849100411,0.153,0.096,2.48453427060477e-16,"DCAF8","Higher_in_TotalCell",0.057
4.61287356877343e-14,-0.343454641961534,0.116,0.077,1.14699101287551e-09,"RNF14","Higher_in_TotalCell",0.039
1.09649126973284e-19,-0.343465203125579,0.206,0.135,2.7264255421907e-15,"SUCLA2","Higher_in_TotalCell",0.071
1.96808002770563e-29,-0.34476480115552,0.362,0.232,4.89363098889005e-25,"CD109","Higher_in_TotalCell",0.13
1.07808460876564e-20,-0.345823502485521,0.281,0.187,2.68065737969577e-16,"COP1","Higher_in_TotalCell",0.094
2.24151466957922e-17,-0.346674604439101,0.338,0.233,5.57352622590873e-13,"RIOK3","Higher_in_TotalCell",0.105
1.33952201296938e-24,-0.346869123856654,0.345,0.225,3.33072148524836e-20,"ABI1","Higher_in_TotalCell",0.12
4.89676445391185e-25,-0.346974015243867,0.332,0.215,1.21758048146518e-20,"ACOT13","Higher_in_TotalCell",0.117
5.7833521986585e-10,-0.347016395899012,0.494,0.349,1.43803052419644e-05,"CCDC47","Higher_in_TotalCell",0.145
1.12803644390774e-15,-0.347714729077368,0.205,0.141,2.80486261777661e-11,"CDC45","Higher_in_TotalCell",0.064
4.51754342653543e-24,-0.34798502643405,0.315,0.205,1.12328717300804e-19,"TEX264","Higher_in_TotalCell",0.11
4.89179237308583e-19,-0.348352822122697,0.127,0.079,1.21634417356779e-14,"NECAP1","Higher_in_TotalCell",0.048
1.11036679959267e-13,-0.348680791069393,0.122,0.081,2.76092704718718e-09,"PTPRA","Higher_in_TotalCell",0.041
2.17819648414735e-13,-0.348789336994822,0.111,0.073,5.41608555783238e-09,"ZFHX3","Higher_in_TotalCell",0.038
3.19856986223957e-21,-0.349525281463893,0.287,0.191,7.95324396245869e-17,"DERL2","Higher_in_TotalCell",0.096
2.51872347397088e-18,-0.349964128661847,0.168,0.11,6.26280591802859e-14,"PM20D2","Higher_in_TotalCell",0.058
1.29340519890261e-19,-0.35060213104785,0.133,0.083,3.21605202707133e-15,"CTDSP1","Higher_in_TotalCell",0.05
4.01480809113431e-23,-0.350844819496233,0.18,0.113,9.98282031860547e-19,"R3HCC1","Higher_in_TotalCell",0.067
3.83901904721391e-09,-0.350978624462582,0.477,0.341,9.5457208608974e-05,"RRP1","Higher_in_TotalCell",0.136
1.57451156404029e-43,-0.352290308262756,0.37,0.225,3.91502300398619e-39,"TSC22D3","Higher_in_TotalCell",0.145
2.01268057955516e-26,-0.353166739624978,0.442,0.288,5.00453026106391e-22,"CCDC34","Higher_in_TotalCell",0.154
8.7944859233954e-16,-0.353349444854897,0.327,0.226,2.18674892485226e-11,"DHRS4L2","Higher_in_TotalCell",0.101
2.94221066310553e-16,-0.353455804213886,0.157,0.104,7.31580681381191e-12,"SNAP23","Higher_in_TotalCell",0.053
3.11762572565858e-27,-0.353855932655557,0.889,0.794,7.75197636685006e-23,"LAGE3","Higher_in_TotalCell",0.095
1.20135815326038e-18,-0.354371700485932,0.123,0.076,2.98717704808194e-14,"RNASEH1-AS1","Higher_in_TotalCell",0.047
1.06748472446595e-19,-0.354932085322024,0.111,0.067,2.65430076738458e-15,"TRMT10A","Higher_in_TotalCell",0.044
3.0768246883132e-24,-0.35589175872309,0.301,0.196,7.65052458749077e-20,"MFAP1","Higher_in_TotalCell",0.105
6.46224332080494e-16,-0.356420356370453,0.281,0.194,1.60683680171815e-11,"TMEM18","Higher_in_TotalCell",0.087
6.46861655908674e-23,-0.356779122177045,0.176,0.111,1.60842150741692e-18,"MTA1","Higher_in_TotalCell",0.065
9.41997170178935e-15,-0.35741722092662,0.115,0.075,2.34227596364992e-10,"RNF4","Higher_in_TotalCell",0.04
1.42417843810229e-22,-0.357994695868988,0.305,0.2,3.54121968634135e-18,"RNF139","Higher_in_TotalCell",0.105
4.86982780479236e-24,-0.358567270548668,0.257,0.165,1.21088268366162e-19,"STK4","Higher_in_TotalCell",0.092
4.93914170034081e-17,-0.359013223392113,0.121,0.076,1.22811758378974e-12,"NFS1","Higher_in_TotalCell",0.045
1.76960503230613e-18,-0.359282845184966,0.129,0.081,4.40012291282918e-14,"NUP153","Higher_in_TotalCell",0.048
3.97945210062998e-11,-0.359312387701968,0.142,0.1,9.89490764821644e-07,"C19orf25","Higher_in_TotalCell",0.042
3.25157978757783e-07,-0.360173575422575,0.49,0.355,0.00808505314181227,"COPA","Higher_in_TotalCell",0.135
2.79386935104363e-34,-0.360374216801686,0.217,0.127,6.94695614136998e-30,"ITPR3","Higher_in_TotalCell",0.09
6.98618420270622e-17,-0.361361890112108,0.138,0.089,1.7371147020029e-12,"TXNL4B","Higher_in_TotalCell",0.049
2.33707387868538e-14,-0.362040635498187,0.282,0.198,5.8111341993512e-10,"YAP1","Higher_in_TotalCell",0.084
4.72826694925548e-18,-0.36219379351048,0.107,0.065,1.17568357693237e-13,"RALGDS","Higher_in_TotalCell",0.042
1.9200695848694e-15,-0.362416085078102,0.101,0.063,4.77425302277776e-11,"POGLUT1","Higher_in_TotalCell",0.038
2.90113866906401e-22,-0.362878610946105,0.178,0.112,7.21368130062767e-18,"HTRA2","Higher_in_TotalCell",0.066
7.20732513390804e-29,-0.363389504204931,0.867,0.755,1.79210139454624e-24,"FUS","Higher_in_TotalCell",0.112
1.49212539204666e-17,-0.363506153670069,0.221,0.149,3.71016978732401e-13,"DCAF12","Higher_in_TotalCell",0.072
4.47543513153208e-17,-0.363594184889337,0.188,0.127,1.11281694545545e-12,"WDR82","Higher_in_TotalCell",0.061
4.13567887950712e-80,-0.364507927682309,0.484,0.586,1.02833655338945e-75,"MMP7","Higher_in_TotalCell",-0.102
4.56264411791684e-25,-0.364841497442608,0.346,0.226,1.13450145992002e-20,"TOR1AIP2","Higher_in_TotalCell",0.12
3.88654952913169e-15,-0.367069173293378,0.172,0.117,9.66390540418596e-11,"TRIM11","Higher_in_TotalCell",0.055
1.88115990391066e-16,-0.367239386404634,0.146,0.096,4.67750410107386e-12,"PQLC3","Higher_in_TotalCell",0.05
2.45787034050814e-12,-0.367280597882418,0.439,0.306,6.11149460167349e-08,"PMVK","Higher_in_TotalCell",0.133
7.25061062184908e-15,-0.367782842128479,0.373,0.262,1.80286433112277e-10,"GALNT3","Higher_in_TotalCell",0.111
6.18885807386135e-18,-0.368855686679481,0.42,0.285,1.53885956006562e-13,"MRPL48","Higher_in_TotalCell",0.135
2.89984433967248e-19,-0.369156381146419,0.175,0.114,7.21046295059562e-15,"MOGS","Higher_in_TotalCell",0.061
2.20189858227985e-14,-0.369504968759669,0.351,0.246,5.47502082483884e-10,"PEX2","Higher_in_TotalCell",0.105
2.40266501439558e-21,-0.371424460763267,0.326,0.217,5.97422655829461e-17,"DDX42","Higher_in_TotalCell",0.109
2.9450762060232e-17,-0.372714815183793,0.352,0.24,7.3229319862767e-13,"OSER1","Higher_in_TotalCell",0.112
1.00015900758002e-21,-0.37277618869709,0.249,0.164,2.48689537234772e-17,"UACA","Higher_in_TotalCell",0.085
6.47915951613604e-11,-0.373489393556918,0.451,0.318,1.61104301368723e-06,"SNX6","Higher_in_TotalCell",0.133
1.3884212685866e-14,-0.374701010707054,0.136,0.091,3.45230948434058e-10,"AGO1","Higher_in_TotalCell",0.045
1.09747255410991e-07,-0.375352879876982,0.749,0.605,0.00272886550579429,"CAP1","Higher_in_TotalCell",0.144
3.57120410376296e-18,-0.375374239208621,0.179,0.118,8.87979900400659e-14,"MBIP","Higher_in_TotalCell",0.061
5.51023695735794e-14,-0.375728218298732,0.155,0.105,1.37012041944705e-09,"NELFB","Higher_in_TotalCell",0.05
3.14821199776789e-18,-0.376820151690436,0.364,0.246,7.82802913244985e-14,"PNPLA4","Higher_in_TotalCell",0.118
1.21082534291429e-25,-0.37710140123581,0.4,0.26,3.01071721515639e-21,"SUMF2","Higher_in_TotalCell",0.14
2.62946703645687e-23,-0.377102678854797,0.199,0.126,6.53816978615e-19,"CYFIP1","Higher_in_TotalCell",0.073
1.00079207531347e-10,-0.377129905566815,0.119,0.083,2.48846949526694e-06,"XPO7","Higher_in_TotalCell",0.036
4.82388723787915e-17,-0.377510457102371,0.1,0.061,1.19945956169865e-12,"PAAF1","Higher_in_TotalCell",0.039
3.96595591335302e-13,-0.378027992982044,0.383,0.27,9.86134937855229e-09,"SRPRB","Higher_in_TotalCell",0.113
1.10398312332872e-24,-0.378236168852411,0.146,0.088,2.74505403615687e-20,"DDAH1","Higher_in_TotalCell",0.058
7.03027898976454e-20,-0.378378560252715,0.381,0.254,1.74807887080495e-15,"TWISTNB","Higher_in_TotalCell",0.127
7.58106793052773e-59,-0.379572488170376,0.066,0.154,1.88503254092572e-54,"BIRC3","Higher_in_TotalCell",-0.088
9.24555455029973e-08,-0.379665943660131,0.494,0.354,0.00229890713893203,"ASPH","Higher_in_TotalCell",0.14
1.16026736743789e-07,-0.379797541663129,0.471,0.341,0.00288500480913432,"IMPDH2","Higher_in_TotalCell",0.13
3.80864198147711e-25,-0.380037797596594,0.356,0.232,9.47018828694284e-21,"SRSF6","Higher_in_TotalCell",0.124
2.7061199834311e-16,-0.380794722323967,0.219,0.149,6.72876733880143e-12,"SLC50A1","Higher_in_TotalCell",0.07
2.48886990626451e-11,-0.381794724599013,0.752,0.614,6.18857502192671e-07,"PRRC2C","Higher_in_TotalCell",0.138
8.83109719243286e-22,-0.381875843029995,0.845,0.712,2.19585231689843e-17,"VAMP8","Higher_in_TotalCell",0.133
1.80616153419633e-21,-0.382377644860457,0.111,0.065,4.49102065477918e-17,"ING3","Higher_in_TotalCell",0.046
3.55651576058055e-12,-0.382688448061174,0.153,0.107,8.84327643868353e-08,"DCUN1D4","Higher_in_TotalCell",0.046
1.39790965802411e-16,-0.383207147351888,0.341,0.233,3.47590236467695e-12,"COMMD4","Higher_in_TotalCell",0.108
1.86497285079779e-07,-0.383298369235523,0.235,0.179,0.00463725499350871,"PSME4","Higher_in_TotalCell",0.056
4.06352913417632e-12,-0.384225546137807,0.37,0.261,1.01039651921294e-07,"IMMT","Higher_in_TotalCell",0.109
5.91371627267848e-17,-0.386353402910254,0.218,0.148,1.4704455512015e-12,"SECISBP2","Higher_in_TotalCell",0.07
3.90355271125877e-10,-0.386468007374752,0.104,0.072,9.70618381654493e-06,"OBSL1","Higher_in_TotalCell",0.032
2.49684257430033e-17,-0.386952823304182,0.383,0.261,6.20839906099776e-13,"RNF11","Higher_in_TotalCell",0.122
3.51787571138577e-18,-0.387287487652559,0.401,0.268,8.74719795636072e-14,"TIMM10","Higher_in_TotalCell",0.133
2.27456777729326e-12,-0.388776694130064,0.12,0.081,5.6557127782397e-08,"THOC5","Higher_in_TotalCell",0.039
1.92986674172718e-14,-0.38894863030012,0.185,0.127,4.79861365330464e-10,"ERGIC1","Higher_in_TotalCell",0.058
1.02166199199285e-13,-0.389062375412225,0.164,0.113,2.54036254309022e-09,"MYLIP","Higher_in_TotalCell",0.051
5.10769907423702e-17,-0.390811198023901,0.269,0.183,1.27002937480904e-12,"ATP6V0D1","Higher_in_TotalCell",0.086
3.57273757923179e-13,-0.391501057778421,0.124,0.083,8.88361199075984e-09,"SPSB1","Higher_in_TotalCell",0.041
4.64150552685905e-15,-0.39300736620447,0.192,0.131,1.1541103492535e-10,"NNT-AS1","Higher_in_TotalCell",0.061
9.16754287045175e-07,-0.393144029470241,0.749,0.593,0.0227950953473783,"MPLKIP","Higher_in_TotalCell",0.156
4.23556496477649e-13,-0.393417521991426,0.143,0.098,1.05317322849168e-08,"TM9SF4","Higher_in_TotalCell",0.045
3.89267626553181e-22,-0.393668523907512,0.427,0.28,9.67913953424484e-18,"STAG2","Higher_in_TotalCell",0.147
1.32721097633381e-13,-0.394357612420728,0.138,0.093,3.30011009265401e-09,"C18orf25","Higher_in_TotalCell",0.045
4.30295311693115e-27,-0.394839794567766,0.826,0.697,1.06992929252493e-22,"BTF3L4","Higher_in_TotalCell",0.129
3.23314070801654e-10,-0.394899411790272,0.353,0.255,8.03920437048313e-06,"PITHD1","Higher_in_TotalCell",0.098
2.85860979143931e-20,-0.394997669446636,0.156,0.098,7.10793324641384e-16,"MICA","Higher_in_TotalCell",0.058
1.04387341501902e-14,-0.395868795535893,0.19,0.131,2.5955912464448e-10,"CNN2","Higher_in_TotalCell",0.059
4.07705900746216e-14,-0.396633306710509,0.142,0.096,1.01376072220547e-09,"LASP1","Higher_in_TotalCell",0.046
3.30983765056243e-20,-0.396683169354066,0.252,0.167,8.22991131812347e-16,"DVL3","Higher_in_TotalCell",0.085
1.4773836305279e-12,-0.396800743476533,0.423,0.294,3.67351439730762e-08,"PABPC4","Higher_in_TotalCell",0.129
6.75773524621843e-15,-0.397306171751764,0.28,0.194,1.68031086897221e-10,"HDGFL2","Higher_in_TotalCell",0.086
7.69806166371396e-16,-0.398088206371135,0.358,0.247,1.91412303268248e-11,"SUDS3","Higher_in_TotalCell",0.111
1.46145441607796e-112,-0.398106519065497,0.985,0.973,3.63390640557786e-108,"CALM2","Higher_in_TotalCell",0.012
4.96917996215352e-09,-0.398579846212775,0.343,0.252,0.000123558659758947,"LRRFIP2","Higher_in_TotalCell",0.091
1.49609055322953e-17,-0.39865061464049,0.138,0.088,3.72002916060522e-13,"C11orf68","Higher_in_TotalCell",0.05
3.24509401351068e-13,-0.39917347421069,0.105,0.069,8.0689262645943e-09,"QRSL1","Higher_in_TotalCell",0.036
3.77240113015967e-16,-0.399467718869609,0.15,0.099,9.38007541014203e-12,"TTC17","Higher_in_TotalCell",0.051
9.85601091015264e-12,-0.399844771208576,0.241,0.172,2.45069711280945e-07,"MGAT1","Higher_in_TotalCell",0.069
1.64559097137969e-09,-0.400540748876958,0.367,0.265,4.09176195033559e-05,"STARD7","Higher_in_TotalCell",0.102
9.16196389467888e-17,-0.401532926570516,0.263,0.179,2.2781223224119e-12,"VAPB","Higher_in_TotalCell",0.084
9.73808721635454e-07,-0.4018966126155,0.262,0.203,0.0242137538634656,"GPSM2","Higher_in_TotalCell",0.059
5.18553217191765e-23,-0.402279775632167,0.238,0.153,1.28938257454732e-18,"SRRT","Higher_in_TotalCell",0.085
3.4566947253643e-41,-0.406283222271103,0.839,0.735,8.59507143461834e-37,"NENF","Higher_in_TotalCell",0.104
6.91581770027009e-22,-0.406290169096215,0.824,0.681,1.71961807117216e-17,"NDUFB11","Higher_in_TotalCell",0.143
2.84726633723431e-13,-0.406535567772192,0.125,0.084,7.07972774753311e-09,"B4GALT7","Higher_in_TotalCell",0.041
6.26049966310855e-10,-0.40680774668197,0.216,0.157,1.55667324123194e-05,"PSMF1","Higher_in_TotalCell",0.059
5.64952932040461e-13,-0.407060845653176,0.111,0.074,1.40475546551861e-08,"LIN7B","Higher_in_TotalCell",0.037
4.62250535936344e-20,-0.407105845007506,0.241,0.159,1.14938595760572e-15,"MAP3K11","Higher_in_TotalCell",0.082
2.23331225321154e-14,-0.407340749495369,0.212,0.148,5.55313091761049e-10,"RBM47","Higher_in_TotalCell",0.064
2.74681639892784e-10,-0.408156749727058,0.128,0.09,6.82995897593407e-06,"CPQ","Higher_in_TotalCell",0.038
5.68752404910619e-16,-0.408247108459653,0.731,0.605,1.41420285481026e-11,"NHP2","Higher_in_TotalCell",0.126
1.98539136807337e-07,-0.408535965352355,0.681,0.548,0.00493667563671444,"BSG","Higher_in_TotalCell",0.133
8.14833576488681e-15,-0.409596814531821,0.317,0.22,2.02608368793911e-10,"VPS36","Higher_in_TotalCell",0.097
6.41290263429564e-19,-0.410064845531635,0.186,0.122,1.59456824001761e-14,"MGAT5","Higher_in_TotalCell",0.064
3.53421493489283e-16,-0.410103984505,0.198,0.134,8.78782543561101e-12,"KIAA1191","Higher_in_TotalCell",0.064
2.5034924726935e-12,-0.410474782651029,0.155,0.108,6.2249340333524e-08,"TMEM241","Higher_in_TotalCell",0.047
1.97232871171011e-24,-0.411029253610231,0.761,0.654,4.90419534166719e-20,"POLR2F","Higher_in_TotalCell",0.107
1.48928313254272e-36,-0.411147118222098,0.841,0.729,3.70310250906748e-32,"SEC62","Higher_in_TotalCell",0.112
7.54082785351261e-16,-0.41115654241222,0.324,0.223,1.87502684577591e-11,"POLDIP2","Higher_in_TotalCell",0.101
